"user_id","signup_date","device_type","acquisition_channel","city_tier","age_group"
2801,"2024-01-02","Android","Instagram","Tier-2","45+"
2802,"2024-05-12","Android","Google Ads","Tier-3","18-24"
2803,"2024-05-20","iOS","Organic","Tier-1","35-44"
2804,"2024-03-09","iOS","Google Ads","Tier-2","35-44"
2805,"2024-06-29","Web","Instagram","Tier-1","25-34"
2806,"2024-02-25","iOS","Google Ads","Tier-3","18-24"
2807,"2024-02-05","Android","Instagram","Tier-3","18-24"
2808,"2024-03-21","Android","YouTube","Tier-2","45+"
2809,"2024-01-04","iOS","Instagram","Tier-1","25-34"
2810,"2024-05-03","Android","Organic","Tier-3","18-24"
2811,"2024-03-15","Android","Organic","Tier-3","25-34"
2812,"2024-05-09","Web","Instagram","Tier-2","18-24"
2813,"2024-01-20","Android","Instagram","Tier-2","45+"
2814,"2024-05-20","iOS","Google Ads","Tier-1","25-34"
2815,"2024-01-04","Web","Organic","Tier-1","45+"
2816,"2024-06-26","iOS","Google Ads","Tier-1","18-24"
2817,"2024-05-21","Android","Instagram","Tier-3","18-24"
2818,"2024-05-02","iOS","Organic","Tier-2","45+"
2819,"2024-06-01","Web","YouTube","Tier-1","25-34"
2820,"2024-03-18","Web","Google Ads","Tier-3","25-34"
2821,"2024-05-14","iOS","Google Ads","Tier-3","18-24"
2822,"2024-05-05","Android","Instagram","Tier-1","18-24"
2823,"2024-05-10","Android","Google Ads","Tier-2","18-24"
2824,"2024-06-23","iOS","YouTube","Tier-2","25-34"
2825,"2024-06-15","Android","Google Ads","Tier-2","25-34"
2826,"2024-06-21","iOS","Organic","Tier-2","25-34"
2827,"2024-02-17","Android","Instagram","Tier-2","45+"
2828,"2024-05-31","iOS","Google Ads","Tier-3","18-24"
2829,"2024-04-05","iOS","Google Ads","Tier-2","45+"
2830,"2024-01-18","iOS","Instagram","Tier-2","25-34"
2831,"2024-05-10","Web","Google Ads","Tier-3","25-34"
2832,"2024-02-06","Android","Organic","Tier-1","45+"
2833,"2024-04-08","iOS","YouTube","Tier-1","35-44"
2834,"2024-02-13","Web","Organic","Tier-3","18-24"
2835,"2024-01-16","Android","Organic","Tier-3","45+"
2836,"2024-02-27","iOS","Instagram","Tier-1","45+"
2837,"2024-04-26","Web","Organic","Tier-2","45+"
2838,"2024-02-25","iOS","Google Ads","Tier-1","18-24"
2839,"2024-01-28","Web","Organic","Tier-2","45+"
2840,"2024-03-05","Web","Instagram","Tier-2","25-34"
2841,"2024-06-08","Android","Instagram","Tier-1","45+"
2842,"2024-06-17","iOS","Instagram","Tier-2","18-24"
2843,"2024-01-15","iOS","Organic","Tier-3","25-34"
2844,"2024-03-22","Web","Google Ads","Tier-2","35-44"
2845,"2024-01-06","iOS","Instagram","Tier-3","18-24"
2846,"2024-06-28","Android","YouTube","Tier-3","25-34"
2847,"2024-03-13","Android","Organic","Tier-3","18-24"
2848,"2024-01-19","iOS","Google Ads","Tier-2","35-44"
2849,"2024-03-02","iOS","Instagram","Tier-2","45+"
2850,"2024-05-20","Android","Google Ads","Tier-1","25-34"
2851,"2024-02-28","Android","Google Ads","Tier-1","35-44"
2852,"2024-01-13","iOS","Instagram","Tier-2","45+"
2853,"2024-01-11","Web","Instagram","Tier-3","18-24"
2854,"2024-06-06","Android","Google Ads","Tier-3","25-34"
2855,"2024-04-30","Web","YouTube","Tier-2","18-24"
2856,"2024-06-25","iOS","YouTube","Tier-2","35-44"
2857,"2024-05-04","Web","Instagram","Tier-1","25-34"
2858,"2024-03-20","Web","Organic","Tier-1","25-34"
2859,"2024-06-26","Android","Organic","Tier-1","18-24"
2860,"2024-05-24","iOS","Instagram","Tier-3","18-24"
2861,"2024-05-23","Web","YouTube","Tier-2","18-24"
2862,"2024-02-24","Web","YouTube","Tier-1","25-34"
2863,"2024-03-30","iOS","Google Ads","Tier-2","35-44"
2864,"2024-06-03","Android","YouTube","Tier-1","45+"
2865,"2024-02-15","Web","YouTube","Tier-3","25-34"
2866,"2024-01-27","iOS","Organic","Tier-2","18-24"
2867,"2024-05-29","iOS","Instagram","Tier-1","45+"
2868,"2024-01-24","iOS","Instagram","Tier-1","25-34"
2869,"2024-06-29","Android","Google Ads","Tier-3","35-44"
2870,"2024-06-05","Web","YouTube","Tier-3","45+"
2871,"2024-05-28","Android","YouTube","Tier-2","18-24"
2872,"2024-01-30","iOS","Instagram","Tier-3","25-34"
2873,"2024-02-04","Android","Google Ads","Tier-1","25-34"
2874,"2024-03-04","Android","Google Ads","Tier-2","18-24"
2875,"2024-04-09","Android","Google Ads","Tier-2","18-24"
2876,"2024-06-17","iOS","Google Ads","Tier-2","18-24"
2877,"2024-03-13","Android","YouTube","Tier-2","25-34"
2878,"2024-05-16","Web","Instagram","Tier-3","45+"
2879,"2024-01-12","Android","Google Ads","Tier-2","25-34"
2880,"2024-02-20","iOS","YouTube","Tier-1","35-44"
2881,"2024-05-01","Android","Instagram","Tier-2","35-44"
2882,"2024-04-04","Android","Organic","Tier-1","45+"
2883,"2024-05-02","iOS","Google Ads","Tier-3","25-34"
2884,"2024-02-02","Web","Instagram","Tier-3","35-44"
2885,"2024-03-06","Web","YouTube","Tier-3","25-34"
2886,"2024-01-20","iOS","Google Ads","Tier-3","25-34"
2887,"2024-02-24","iOS","Organic","Tier-2","18-24"
2888,"2024-02-14","iOS","YouTube","Tier-1","18-24"
2889,"2024-01-02","iOS","Instagram","Tier-2","18-24"
2890,"2024-05-13","Android","Instagram","Tier-2","45+"
2891,"2024-02-02","Android","Google Ads","Tier-2","18-24"
2892,"2024-06-13","Web","YouTube","Tier-3","18-24"
2893,"2024-01-30","Android","Google Ads","Tier-1","35-44"
2894,"2024-04-14","iOS","Organic","Tier-1","25-34"
2895,"2024-01-03","Android","YouTube","Tier-3","18-24"
2896,"2024-01-11","iOS","YouTube","Tier-1","25-34"
2897,"2024-05-11","Android","YouTube","Tier-3","35-44"
2898,"2024-04-19","iOS","Google Ads","Tier-3","35-44"
2899,"2024-01-27","Web","Instagram","Tier-3","25-34"
2900,"2024-02-21","Android","YouTube","Tier-2","25-34"
2901,"2024-05-21","Web","Instagram","Tier-3","25-34"
2902,"2024-02-05","Android","Google Ads","Tier-3","25-34"
2903,"2024-05-27","Android","YouTube","Tier-2","35-44"
2904,"2024-02-10","Android","Instagram","Tier-3","35-44"
2905,"2024-05-27","Android","YouTube","Tier-2","45+"
2906,"2024-06-13","iOS","Google Ads","Tier-1","18-24"
2907,"2024-04-02","Web","Google Ads","Tier-3","25-34"
2908,"2024-03-05","Android","YouTube","Tier-3","18-24"
2909,"2024-06-27","iOS","Instagram","Tier-3","35-44"
2910,"2024-01-07","iOS","YouTube","Tier-3","25-34"
2911,"2024-03-06","Android","Instagram","Tier-2","35-44"
2912,"2024-06-04","iOS","YouTube","Tier-1","45+"
2913,"2024-06-24","iOS","Organic","Tier-1","18-24"
2914,"2024-05-23","iOS","YouTube","Tier-3","25-34"
2915,"2024-01-11","iOS","Instagram","Tier-1","25-34"
2916,"2024-05-22","Web","YouTube","Tier-3","25-34"
2917,"2024-01-15","iOS","Organic","Tier-1","25-34"
2918,"2024-05-22","iOS","Google Ads","Tier-1","25-34"
2919,"2024-06-16","Web","Google Ads","Tier-2","35-44"
2920,"2024-03-26","iOS","Google Ads","Tier-2","18-24"
2921,"2024-04-05","Android","Instagram","Tier-2","18-24"
2922,"2024-06-17","Android","Organic","Tier-1","18-24"
2923,"2024-02-12","iOS","YouTube","Tier-3","25-34"
2924,"2024-04-09","iOS","Instagram","Tier-2","25-34"
2925,"2024-06-17","iOS","Organic","Tier-3","18-24"
2926,"2024-03-19","Web","Organic","Tier-2","25-34"
2927,"2024-04-10","Web","Instagram","Tier-2","18-24"
2928,"2024-01-12","iOS","Instagram","Tier-1","35-44"
2929,"2024-02-05","Android","Google Ads","Tier-1","25-34"
2930,"2024-06-11","Android","YouTube","Tier-3","25-34"
2931,"2024-02-23","Android","Google Ads","Tier-2","25-34"
2932,"2024-03-14","Android","YouTube","Tier-1","18-24"
2933,"2024-01-06","Web","Instagram","Tier-2","18-24"
2934,"2024-02-18","Web","Google Ads","Tier-1","18-24"
2935,"2024-02-29","Android","YouTube","Tier-3","25-34"
2936,"2024-01-27","iOS","YouTube","Tier-3","45+"
2937,"2024-02-01","Web","Organic","Tier-1","35-44"
2938,"2024-06-26","Web","Google Ads","Tier-1","45+"
2939,"2024-04-30","Android","Google Ads","Tier-2","18-24"
2940,"2024-02-06","Android","YouTube","Tier-1","25-34"
2941,"2024-02-14","Web","YouTube","Tier-3","45+"
2942,"2024-02-03","iOS","YouTube","Tier-1","45+"
2943,"2024-01-22","iOS","Google Ads","Tier-3","18-24"
2944,"2024-04-01","Web","Google Ads","Tier-2","18-24"
2945,"2024-05-12","Android","YouTube","Tier-2","25-34"
2946,"2024-04-26","Android","Organic","Tier-1","25-34"
2947,"2024-03-31","Android","Organic","Tier-1","45+"
2948,"2024-03-01","iOS","Google Ads","Tier-3","45+"
2949,"2024-02-17","Web","Instagram","Tier-2","45+"
2950,"2024-02-18","Web","Google Ads","Tier-1","18-24"
2951,"2024-04-11","iOS","Instagram","Tier-2","25-34"
2952,"2024-03-23","Android","Google Ads","Tier-2","18-24"
2953,"2024-03-03","iOS","YouTube","Tier-1","25-34"
2954,"2024-05-02","Android","Instagram","Tier-3","18-24"
2955,"2024-06-05","Android","Google Ads","Tier-1","45+"
2956,"2024-04-08","iOS","YouTube","Tier-2","35-44"
2957,"2024-03-08","iOS","Instagram","Tier-1","18-24"
2958,"2024-05-19","Android","Google Ads","Tier-2","35-44"
2959,"2024-01-15","Web","YouTube","Tier-2","18-24"
2960,"2024-03-13","iOS","Google Ads","Tier-3","18-24"
2961,"2024-02-20","iOS","Google Ads","Tier-1","25-34"
2962,"2024-02-03","Android","Google Ads","Tier-1","18-24"
2963,"2024-03-13","Web","Instagram","Tier-3","18-24"
2964,"2024-04-11","iOS","Organic","Tier-2","45+"
2965,"2024-03-06","Android","Instagram","Tier-3","25-34"
2966,"2024-01-18","Android","Google Ads","Tier-2","18-24"
2967,"2024-05-03","Web","YouTube","Tier-3","35-44"
2968,"2024-05-09","Android","YouTube","Tier-2","25-34"
2969,"2024-03-27","iOS","YouTube","Tier-1","35-44"
2970,"2024-01-24","Android","YouTube","Tier-3","25-34"
2971,"2024-02-02","Android","YouTube","Tier-3","35-44"
2972,"2024-06-08","iOS","Google Ads","Tier-3","25-34"
2973,"2024-06-15","Web","Instagram","Tier-2","45+"
2974,"2024-05-20","iOS","YouTube","Tier-1","45+"
2975,"2024-05-18","Android","Instagram","Tier-2","45+"
2976,"2024-06-04","Web","YouTube","Tier-2","25-34"
2977,"2024-04-22","iOS","Organic","Tier-2","18-24"
2978,"2024-02-15","iOS","YouTube","Tier-2","35-44"
2979,"2024-01-26","Android","Organic","Tier-2","35-44"
2980,"2024-05-17","iOS","YouTube","Tier-2","25-34"
2981,"2024-06-27","Android","Google Ads","Tier-3","45+"
2982,"2024-01-23","iOS","Instagram","Tier-3","35-44"
2983,"2024-02-18","iOS","Instagram","Tier-3","25-34"
2984,"2024-05-26","Android","Instagram","Tier-2","25-34"
2985,"2024-03-23","Android","Organic","Tier-1","45+"
2986,"2024-04-08","iOS","Organic","Tier-1","25-34"
2987,"2024-02-22","iOS","Instagram","Tier-2","45+"
2988,"2024-05-13","iOS","YouTube","Tier-1","25-34"
2989,"2024-05-13","Android","Instagram","Tier-2","18-24"
2990,"2024-06-27","iOS","Google Ads","Tier-3","35-44"
2991,"2024-02-15","Web","Google Ads","Tier-1","25-34"
2992,"2024-06-26","Android","Instagram","Tier-1","25-34"
2993,"2024-02-22","iOS","YouTube","Tier-1","25-34"
2994,"2024-01-17","Web","Organic","Tier-2","25-34"
2995,"2024-01-24","Web","YouTube","Tier-2","25-34"
2996,"2024-05-29","Web","Organic","Tier-1","18-24"
2997,"2024-01-22","Web","Organic","Tier-1","25-34"
2998,"2024-06-19","iOS","Organic","Tier-3","25-34"
2999,"2024-02-18","Android","Organic","Tier-2","35-44"
3000,"2024-03-29","Android","Instagram","Tier-1","25-34"
