"session_id","user_id","session_date","screen_name","funnel_stage","time_spent_seconds","action_taken"
7980,110,"2024-06-23","Plan Selection",3,140,"dropped"
7981,2266,"2024-03-03","Pricing Page",2,38,"dropped"
7982,665,"2024-01-13","Plan Selection",3,49,"viewed"
7983,353,"2024-05-18","Pricing Page",2,38,"clicked"
7984,1114,"2024-05-26","Confirmation",5,63,"converted"
7985,1539,"2024-05-18","Pricing Page",2,41,"clicked"
7986,1884,"2024-05-11","Payment",4,116,"clicked"
7987,1650,"2024-03-25","Plan Selection",3,203,"viewed"
7988,596,"2024-04-06","Home",1,159,"clicked"
7989,1145,"2024-03-01","Plan Selection",3,139,"viewed"
7990,952,"2024-04-23","Home",1,16,"viewed"
7991,2817,"2024-06-07","Plan Selection",3,46,"dropped"
7992,1837,"2024-03-06","Confirmation",5,171,"converted"
7993,283,"2024-01-10","Confirmation",5,153,"converted"
7994,1998,"2024-02-01","Confirmation",5,188,"converted"
7995,2433,"2024-03-09","Pricing Page",2,33,"dropped"
7996,1963,"2024-05-03","Pricing Page",2,45,"viewed"
7997,1955,"2024-04-20","Home",1,140,"viewed"
7998,2809,"2024-05-14","Confirmation",5,63,"converted"
7999,1904,"2024-03-09","Confirmation",5,161,"converted"
8000,2538,"2024-06-23","Pricing Page",2,53,"clicked"
8001,43,"2024-06-19","Plan Selection",3,122,"viewed"
8002,681,"2024-05-21","Pricing Page",2,61,"dropped"
8003,2886,"2024-01-02","Home",1,173,"clicked"
8004,1168,"2024-02-14","Home",1,118,"clicked"
8005,375,"2024-06-24","Pricing Page",2,52,"dropped"
8006,1977,"2024-02-07","Home",1,149,"clicked"
8007,1127,"2024-06-29","Payment",4,68,"viewed"
8008,1716,"2024-02-04","Pricing Page",2,49,"clicked"
8009,1444,"2024-06-22","Pricing Page",2,65,"dropped"
8010,2404,"2024-03-26","Confirmation",5,85,"converted"
8011,3000,"2024-06-07","Pricing Page",2,45,"dropped"
8012,2230,"2024-03-19","Confirmation",5,84,"converted"
8013,157,"2024-01-27","Plan Selection",3,107,"viewed"
8014,2798,"2024-04-23","Pricing Page",2,60,"clicked"
8015,1889,"2024-05-28","Pricing Page",2,55,"dropped"
8016,2826,"2024-05-01","Plan Selection",3,138,"viewed"
8017,469,"2024-06-17","Home",1,41,"dropped"
8018,1680,"2024-02-03","Pricing Page",2,49,"clicked"
8019,1651,"2024-02-17","Plan Selection",3,122,"viewed"
8020,858,"2024-01-09","Pricing Page",2,52,"clicked"
8021,83,"2024-01-28","Plan Selection",3,195,"viewed"
8022,859,"2024-04-16","Home",1,131,"viewed"
8023,666,"2024-05-04","Payment",4,164,"clicked"
8024,1641,"2024-01-03","Pricing Page",2,31,"viewed"
8025,2246,"2024-05-27","Payment",4,140,"viewed"
8026,131,"2024-05-28","Confirmation",5,91,"converted"
8027,342,"2024-03-04","Pricing Page",2,58,"clicked"
8028,2950,"2024-02-07","Home",1,181,"viewed"
8029,1140,"2024-06-17","Plan Selection",3,165,"clicked"
8030,1065,"2024-05-18","Payment",4,112,"clicked"
8031,2543,"2024-03-14","Pricing Page",2,37,"clicked"
8032,2586,"2024-01-30","Pricing Page",2,50,"clicked"
8033,965,"2024-04-19","Home",1,97,"dropped"
8034,2766,"2024-03-25","Plan Selection",3,92,"clicked"
8035,1985,"2024-01-31","Payment",4,158,"dropped"
8036,1747,"2024-03-18","Pricing Page",2,58,"dropped"
8037,2912,"2024-02-16","Pricing Page",2,32,"dropped"
8038,81,"2024-03-12","Confirmation",5,56,"converted"
8039,1544,"2024-06-07","Payment",4,122,"clicked"
8040,2474,"2024-02-08","Plan Selection",3,71,"viewed"
8041,2892,"2024-03-28","Plan Selection",3,49,"clicked"
8042,1260,"2024-06-10","Home",1,64,"viewed"
8043,420,"2024-02-29","Pricing Page",2,33,"viewed"
8044,1036,"2024-06-12","Pricing Page",2,57,"clicked"
8045,321,"2024-01-21","Pricing Page",2,56,"clicked"
8046,1800,"2024-01-12","Plan Selection",3,97,"viewed"
8047,2225,"2024-06-07","Home",1,31,"dropped"
8048,511,"2024-04-10","Pricing Page",2,57,"dropped"
8049,1815,"2024-03-25","Plan Selection",3,50,"clicked"
8050,2056,"2024-01-09","Home",1,156,"dropped"
8051,1582,"2024-02-06","Pricing Page",2,44,"dropped"
8052,963,"2024-01-27","Payment",4,100,"viewed"
8053,722,"2024-03-21","Plan Selection",3,47,"clicked"
8054,1764,"2024-04-26","Pricing Page",2,49,"dropped"
8055,1585,"2024-01-06","Plan Selection",3,154,"viewed"
8056,1315,"2024-03-18","Payment",4,187,"viewed"
8057,2945,"2024-01-23","Plan Selection",3,201,"viewed"
8058,231,"2024-01-04","Payment",4,54,"clicked"
8059,269,"2024-05-23","Plan Selection",3,23,"clicked"
8060,392,"2024-06-03","Confirmation",5,183,"converted"
8061,2032,"2024-05-21","Confirmation",5,25,"converted"
8062,2195,"2024-03-17","Confirmation",5,84,"converted"
8063,255,"2024-02-24","Pricing Page",2,39,"viewed"
8064,351,"2024-01-30","Pricing Page",2,55,"viewed"
8065,2444,"2024-03-20","Payment",4,106,"dropped"
8066,597,"2024-04-19","Pricing Page",2,48,"dropped"
8067,1434,"2024-06-01","Payment",4,94,"viewed"
8068,1185,"2024-05-21","Plan Selection",3,53,"viewed"
8069,396,"2024-05-22","Plan Selection",3,79,"dropped"
8070,1420,"2024-01-11","Confirmation",5,56,"converted"
8071,1513,"2024-05-30","Plan Selection",3,148,"clicked"
8072,2072,"2024-05-23","Confirmation",5,19,"converted"
8073,1754,"2024-05-21","Home",1,92,"viewed"
8074,2513,"2024-03-02","Home",1,194,"dropped"
8075,1379,"2024-01-30","Pricing Page",2,49,"dropped"
8076,274,"2024-03-15","Payment",4,155,"dropped"
8077,187,"2024-04-12","Plan Selection",3,121,"viewed"
8078,1411,"2024-06-05","Confirmation",5,10,"converted"
8079,726,"2024-02-07","Pricing Page",2,58,"viewed"
8080,1434,"2024-05-18","Pricing Page",2,56,"viewed"
8081,2575,"2024-03-25","Payment",4,80,"clicked"
8082,1674,"2024-02-09","Pricing Page",2,41,"clicked"
8083,1057,"2024-04-29","Pricing Page",2,44,"dropped"
8084,2761,"2024-05-03","Plan Selection",3,58,"dropped"
8085,1354,"2024-04-09","Pricing Page",2,47,"dropped"
8086,2664,"2024-03-05","Home",1,106,"dropped"
8087,2992,"2024-05-09","Plan Selection",3,173,"clicked"
8088,362,"2024-04-28","Confirmation",5,131,"converted"
8089,889,"2024-04-28","Pricing Page",2,38,"clicked"
8090,482,"2024-02-24","Home",1,44,"viewed"
8091,1682,"2024-03-05","Home",1,106,"dropped"
8092,2754,"2024-03-08","Home",1,92,"viewed"
8093,1569,"2024-03-05","Pricing Page",2,59,"dropped"
8094,657,"2024-03-16","Pricing Page",2,65,"dropped"
8095,2751,"2024-04-10","Home",1,114,"clicked"
8096,2710,"2024-01-07","Pricing Page",2,35,"clicked"
8097,820,"2024-04-29","Pricing Page",2,52,"viewed"
8098,971,"2024-05-14","Payment",4,112,"clicked"
8099,118,"2024-02-15","Home",1,192,"dropped"
8100,352,"2024-01-13","Confirmation",5,166,"converted"
8101,2762,"2024-02-15","Plan Selection",3,159,"dropped"
8102,2917,"2024-01-24","Payment",4,55,"viewed"
8103,526,"2024-06-22","Pricing Page",2,53,"clicked"
8104,445,"2024-04-04","Home",1,69,"viewed"
8105,2902,"2024-06-15","Plan Selection",3,145,"clicked"
8106,1947,"2024-02-11","Pricing Page",2,40,"dropped"
8107,2346,"2024-03-11","Plan Selection",3,178,"clicked"
8108,1594,"2024-03-16","Pricing Page",2,44,"clicked"
8109,1594,"2024-05-12","Home",1,32,"clicked"
8110,1593,"2024-04-06","Home",1,174,"viewed"
8111,2535,"2024-04-24","Plan Selection",3,58,"clicked"
8112,2721,"2024-04-10","Home",1,130,"viewed"
8113,1437,"2024-05-28","Plan Selection",3,179,"clicked"
8114,2196,"2024-06-10","Pricing Page",2,58,"clicked"
8115,583,"2024-06-29","Pricing Page",2,40,"dropped"
8116,1150,"2024-04-10","Plan Selection",3,105,"clicked"
8117,348,"2024-01-09","Confirmation",5,63,"converted"
8118,2066,"2024-04-26","Home",1,177,"viewed"
8119,466,"2024-04-13","Pricing Page",2,45,"dropped"
8120,1195,"2024-06-15","Pricing Page",2,47,"dropped"
8121,2145,"2024-04-14","Payment",4,195,"clicked"
8122,1334,"2024-06-09","Home",1,179,"viewed"
8123,305,"2024-05-10","Pricing Page",2,49,"viewed"
8124,2236,"2024-05-23","Payment",4,57,"dropped"
8125,1157,"2024-06-06","Home",1,77,"dropped"
8126,1736,"2024-04-07","Confirmation",5,47,"converted"
8127,136,"2024-05-01","Pricing Page",2,39,"clicked"
8128,377,"2024-04-26","Payment",4,61,"viewed"
8129,444,"2024-03-10","Pricing Page",2,36,"clicked"
8130,1481,"2024-04-18","Plan Selection",3,163,"clicked"
8131,667,"2024-02-05","Pricing Page",2,57,"clicked"
8132,2544,"2024-01-12","Payment",4,148,"dropped"
8133,1608,"2024-02-27","Confirmation",5,188,"converted"
8134,1699,"2024-01-27","Home",1,166,"viewed"
8135,1626,"2024-03-08","Pricing Page",2,33,"viewed"
8136,1954,"2024-06-07","Pricing Page",2,51,"dropped"
8137,2491,"2024-01-06","Plan Selection",3,46,"viewed"
8138,642,"2024-02-08","Pricing Page",2,43,"dropped"
8139,2084,"2024-03-20","Home",1,67,"dropped"
8140,1538,"2024-03-01","Home",1,146,"dropped"
8141,2886,"2024-05-25","Home",1,58,"viewed"
8142,1266,"2024-04-21","Payment",4,53,"viewed"
8143,1752,"2024-06-25","Home",1,160,"clicked"
8144,1449,"2024-03-08","Pricing Page",2,58,"clicked"
8145,1485,"2024-01-16","Confirmation",5,106,"converted"
8146,1712,"2024-03-13","Pricing Page",2,39,"clicked"
8147,547,"2024-01-10","Plan Selection",3,87,"viewed"
8148,2667,"2024-01-03","Pricing Page",2,59,"clicked"
8149,1825,"2024-06-11","Plan Selection",3,146,"clicked"
8150,2543,"2024-01-19","Confirmation",5,118,"converted"
8151,2413,"2024-03-12","Plan Selection",3,124,"dropped"
8152,906,"2024-06-12","Plan Selection",3,74,"viewed"
8153,2966,"2024-04-13","Confirmation",5,156,"converted"
8154,2986,"2024-05-20","Confirmation",5,47,"converted"
8155,683,"2024-04-13","Home",1,49,"clicked"
8156,1864,"2024-05-20","Home",1,155,"viewed"
8157,2653,"2024-04-14","Pricing Page",2,51,"dropped"
8158,425,"2024-02-12","Payment",4,209,"viewed"
8159,2457,"2024-05-26","Plan Selection",3,124,"dropped"
8160,1695,"2024-04-28","Plan Selection",3,200,"dropped"
8161,571,"2024-06-15","Home",1,98,"dropped"
8162,188,"2024-01-15","Pricing Page",2,56,"clicked"
8163,2760,"2024-03-25","Plan Selection",3,113,"viewed"
8164,1868,"2024-04-19","Home",1,10,"clicked"
8165,1722,"2024-02-28","Confirmation",5,107,"converted"
8166,2282,"2024-03-03","Pricing Page",2,34,"dropped"
8167,1623,"2024-04-06","Home",1,123,"viewed"
8168,2891,"2024-04-22","Pricing Page",2,44,"dropped"
8169,1913,"2024-05-25","Home",1,36,"clicked"
8170,705,"2024-02-05","Pricing Page",2,55,"dropped"
8171,1213,"2024-06-01","Home",1,109,"clicked"
8172,2585,"2024-06-10","Confirmation",5,161,"converted"
8173,402,"2024-03-11","Plan Selection",3,118,"dropped"
8174,2298,"2024-04-18","Plan Selection",3,139,"dropped"
8175,2761,"2024-01-16","Plan Selection",3,19,"clicked"
8176,500,"2024-01-09","Payment",4,106,"dropped"
8177,2273,"2024-01-12","Home",1,27,"clicked"
8178,283,"2024-04-28","Confirmation",5,205,"converted"
8179,2796,"2024-05-10","Payment",4,185,"viewed"
8180,555,"2024-01-07","Plan Selection",3,207,"dropped"
8181,1332,"2024-06-25","Plan Selection",3,170,"clicked"
8182,1448,"2024-02-20","Confirmation",5,183,"converted"
8183,1549,"2024-06-26","Pricing Page",2,62,"dropped"
8184,1880,"2024-01-17","Plan Selection",3,138,"clicked"
8185,1241,"2024-04-29","Home",1,69,"clicked"
8186,2105,"2024-04-10","Plan Selection",3,139,"dropped"
8187,912,"2024-05-19","Confirmation",5,98,"converted"
8188,1079,"2024-03-25","Pricing Page",2,65,"clicked"
8189,141,"2024-06-24","Plan Selection",3,141,"dropped"
8190,2140,"2024-01-29","Plan Selection",3,165,"viewed"
8191,978,"2024-05-31","Pricing Page",2,53,"viewed"
8192,862,"2024-04-06","Payment",4,96,"viewed"
8193,1197,"2024-05-20","Plan Selection",3,38,"viewed"
8194,1999,"2024-03-27","Pricing Page",2,53,"dropped"
8195,2296,"2024-03-15","Payment",4,132,"viewed"
8196,2776,"2024-03-07","Home",1,49,"viewed"
8197,1329,"2024-05-23","Plan Selection",3,175,"dropped"
8198,1819,"2024-03-08","Home",1,37,"clicked"
8199,698,"2024-04-14","Home",1,51,"clicked"
8200,2197,"2024-02-15","Home",1,111,"clicked"
8201,1276,"2024-06-21","Pricing Page",2,56,"clicked"
8202,859,"2024-04-06","Payment",4,100,"viewed"
8203,2393,"2024-03-30","Home",1,192,"clicked"
8204,2703,"2024-04-04","Confirmation",5,195,"converted"
8205,2842,"2024-06-21","Confirmation",5,158,"converted"
8206,2883,"2024-04-13","Confirmation",5,38,"converted"
8207,2404,"2024-04-14","Pricing Page",2,58,"viewed"
8208,2461,"2024-02-01","Pricing Page",2,47,"clicked"
8209,924,"2024-05-10","Plan Selection",3,66,"clicked"
8210,2490,"2024-01-27","Pricing Page",2,52,"dropped"
8211,163,"2024-01-15","Pricing Page",2,57,"viewed"
8212,1251,"2024-04-20","Payment",4,54,"viewed"
8213,2138,"2024-04-06","Plan Selection",3,26,"viewed"
8214,2317,"2024-03-21","Confirmation",5,59,"converted"
8215,1465,"2024-05-05","Home",1,207,"viewed"
8216,1444,"2024-05-14","Pricing Page",2,40,"clicked"
8217,2991,"2024-01-06","Home",1,143,"viewed"
8218,1354,"2024-04-15","Plan Selection",3,13,"clicked"
8219,316,"2024-02-11","Payment",4,111,"dropped"
8220,1807,"2024-06-17","Payment",4,102,"viewed"
8221,1332,"2024-06-14","Pricing Page",2,53,"clicked"
8222,1057,"2024-03-20","Home",1,90,"clicked"
8223,2038,"2024-04-30","Pricing Page",2,50,"dropped"
8224,670,"2024-02-07","Pricing Page",2,34,"clicked"
8225,92,"2024-01-12","Pricing Page",2,57,"viewed"
8226,2592,"2024-04-09","Home",1,39,"clicked"
8227,2539,"2024-03-23","Payment",4,87,"viewed"
8228,652,"2024-01-11","Plan Selection",3,21,"clicked"
8229,1745,"2024-06-03","Plan Selection",3,17,"viewed"
8230,2993,"2024-01-23","Plan Selection",3,170,"dropped"
8231,248,"2024-01-23","Pricing Page",2,43,"dropped"
8232,783,"2024-06-22","Confirmation",5,35,"converted"
8233,1912,"2024-05-25","Home",1,42,"clicked"
8234,2448,"2024-05-06","Home",1,38,"clicked"
8235,1335,"2024-03-31","Home",1,68,"viewed"
8236,98,"2024-02-09","Home",1,80,"viewed"
8237,2135,"2024-02-23","Pricing Page",2,55,"dropped"
8238,1484,"2024-06-01","Payment",4,45,"viewed"
8239,2231,"2024-05-16","Plan Selection",3,95,"clicked"
8240,907,"2024-06-23","Confirmation",5,143,"converted"
8241,1812,"2024-01-03","Pricing Page",2,38,"clicked"
8242,1026,"2024-05-22","Confirmation",5,37,"converted"
8243,2966,"2024-04-06","Plan Selection",3,187,"clicked"
8244,126,"2024-02-04","Payment",4,118,"clicked"
8245,1861,"2024-03-04","Confirmation",5,93,"converted"
8246,1184,"2024-05-11","Pricing Page",2,40,"dropped"
8247,125,"2024-01-06","Home",1,26,"clicked"
8248,923,"2024-04-19","Home",1,137,"viewed"
8249,2042,"2024-04-27","Home",1,17,"viewed"
8250,2692,"2024-05-02","Plan Selection",3,103,"dropped"
8251,2260,"2024-01-14","Home",1,78,"clicked"
8252,2596,"2024-02-04","Pricing Page",2,34,"viewed"
8253,859,"2024-02-02","Home",1,132,"viewed"
8254,117,"2024-02-18","Pricing Page",2,39,"viewed"
8255,1633,"2024-01-06","Plan Selection",3,109,"viewed"
8256,600,"2024-02-02","Pricing Page",2,59,"dropped"
8257,923,"2024-03-05","Payment",4,63,"viewed"
8258,2472,"2024-06-20","Pricing Page",2,51,"dropped"
8259,973,"2024-06-27","Confirmation",5,186,"converted"
8260,1534,"2024-06-12","Confirmation",5,51,"converted"
8261,263,"2024-05-27","Payment",4,129,"clicked"
8262,43,"2024-03-11","Confirmation",5,72,"converted"
8263,2633,"2024-03-22","Plan Selection",3,159,"viewed"
8264,463,"2024-01-25","Pricing Page",2,48,"clicked"
8265,1034,"2024-03-17","Home",1,34,"clicked"
8266,1698,"2024-04-30","Plan Selection",3,41,"viewed"
8267,2950,"2024-02-14","Pricing Page",2,48,"dropped"
8268,2200,"2024-05-05","Pricing Page",2,46,"clicked"
8269,848,"2024-04-03","Payment",4,46,"viewed"
8270,2295,"2024-06-01","Confirmation",5,12,"converted"
8271,997,"2024-04-24","Home",1,188,"viewed"
8272,737,"2024-02-20","Plan Selection",3,93,"dropped"
8273,1280,"2024-05-11","Pricing Page",2,55,"viewed"
8274,1770,"2024-03-02","Confirmation",5,141,"converted"
8275,1432,"2024-03-16","Plan Selection",3,203,"viewed"
8276,1892,"2024-03-19","Pricing Page",2,40,"clicked"
8277,2712,"2024-04-19","Pricing Page",2,61,"viewed"
8278,405,"2024-01-03","Plan Selection",3,57,"dropped"
8279,1193,"2024-02-28","Pricing Page",2,33,"clicked"
8280,1876,"2024-06-13","Plan Selection",3,144,"clicked"
8281,1697,"2024-06-08","Plan Selection",3,178,"dropped"
8282,430,"2024-02-26","Home",1,144,"viewed"
8283,2833,"2024-05-15","Confirmation",5,67,"converted"
8284,2134,"2024-05-06","Pricing Page",2,58,"dropped"
8285,2834,"2024-03-31","Plan Selection",3,188,"clicked"
8286,1204,"2024-05-17","Plan Selection",3,156,"viewed"
8287,296,"2024-06-13","Pricing Page",2,55,"dropped"
8288,1983,"2024-01-15","Pricing Page",2,54,"viewed"
8289,1844,"2024-04-28","Pricing Page",2,42,"dropped"
8290,2526,"2024-06-02","Plan Selection",3,11,"viewed"
8291,1514,"2024-05-26","Plan Selection",3,47,"clicked"
8292,993,"2024-04-03","Plan Selection",3,82,"dropped"
8293,881,"2024-02-12","Pricing Page",2,53,"dropped"
8294,2030,"2024-03-08","Payment",4,29,"viewed"
8295,1478,"2024-04-16","Pricing Page",2,55,"dropped"
8296,146,"2024-04-07","Plan Selection",3,26,"viewed"
8297,2243,"2024-03-02","Pricing Page",2,37,"viewed"
8298,2429,"2024-02-24","Home",1,104,"dropped"
8299,886,"2024-01-09","Pricing Page",2,47,"viewed"
8300,2082,"2024-05-24","Confirmation",5,48,"converted"
8301,623,"2024-03-24","Plan Selection",3,10,"viewed"
8302,2680,"2024-04-05","Confirmation",5,50,"converted"
8303,431,"2024-01-20","Home",1,56,"viewed"
8304,1455,"2024-06-13","Home",1,164,"clicked"
8305,1434,"2024-05-08","Home",1,110,"dropped"
8306,468,"2024-03-09","Pricing Page",2,30,"viewed"
8307,2746,"2024-02-05","Pricing Page",2,47,"dropped"
8308,443,"2024-02-09","Plan Selection",3,116,"viewed"
8309,391,"2024-03-16","Plan Selection",3,62,"dropped"
8310,683,"2024-04-05","Confirmation",5,46,"converted"
8311,152,"2024-05-08","Pricing Page",2,62,"viewed"
8312,573,"2024-01-31","Pricing Page",2,53,"dropped"
8313,1135,"2024-03-23","Home",1,78,"clicked"
8314,1161,"2024-01-17","Pricing Page",2,34,"viewed"
8315,2678,"2024-06-06","Plan Selection",3,168,"viewed"
8316,752,"2024-03-26","Plan Selection",3,132,"clicked"
8317,1243,"2024-02-27","Pricing Page",2,53,"viewed"
8318,2991,"2024-03-09","Confirmation",5,83,"converted"
8319,439,"2024-04-22","Plan Selection",3,108,"clicked"
8320,2256,"2024-03-17","Payment",4,13,"clicked"
8321,1488,"2024-06-21","Pricing Page",2,53,"clicked"
8322,1261,"2024-05-07","Pricing Page",2,42,"viewed"
8323,1543,"2024-04-17","Pricing Page",2,48,"dropped"
8324,1020,"2024-02-17","Pricing Page",2,50,"clicked"
8325,1360,"2024-05-21","Plan Selection",3,81,"dropped"
8326,2437,"2024-04-05","Home",1,92,"clicked"
8327,180,"2024-06-16","Pricing Page",2,51,"viewed"
8328,2916,"2024-02-22","Plan Selection",3,172,"clicked"
8329,2476,"2024-05-19","Pricing Page",2,53,"dropped"
8330,461,"2024-01-22","Home",1,81,"clicked"
8331,2000,"2024-02-22","Pricing Page",2,43,"viewed"
8332,2404,"2024-04-05","Pricing Page",2,54,"dropped"
8333,2894,"2024-03-18","Pricing Page",2,67,"dropped"
8334,296,"2024-05-31","Confirmation",5,192,"converted"
8335,2759,"2024-06-03","Plan Selection",3,207,"clicked"
8336,368,"2024-03-05","Pricing Page",2,30,"viewed"
8337,136,"2024-05-20","Payment",4,82,"viewed"
8338,2838,"2024-06-13","Plan Selection",3,161,"viewed"
8339,645,"2024-06-26","Pricing Page",2,50,"dropped"
8340,2402,"2024-03-12","Plan Selection",3,157,"viewed"
8341,1258,"2024-02-27","Pricing Page",2,51,"clicked"
8342,2353,"2024-01-29","Pricing Page",2,50,"dropped"
8343,2226,"2024-02-09","Payment",4,142,"viewed"
8344,1813,"2024-06-06","Plan Selection",3,19,"viewed"
8345,370,"2024-04-28","Confirmation",5,110,"converted"
8346,2504,"2024-04-30","Payment",4,41,"clicked"
8347,2895,"2024-06-23","Confirmation",5,156,"converted"
8348,2638,"2024-02-06","Pricing Page",2,39,"dropped"
8349,69,"2024-06-20","Plan Selection",3,99,"clicked"
8350,2972,"2024-01-28","Payment",4,114,"dropped"
8351,1768,"2024-02-14","Pricing Page",2,48,"clicked"
8352,1483,"2024-03-24","Payment",4,167,"clicked"
8353,2431,"2024-05-14","Pricing Page",2,45,"dropped"
8354,64,"2024-01-09","Home",1,144,"viewed"
8355,996,"2024-01-10","Pricing Page",2,35,"dropped"
8356,302,"2024-01-19","Pricing Page",2,52,"dropped"
8357,1518,"2024-01-11","Payment",4,151,"dropped"
8358,2762,"2024-06-25","Home",1,140,"viewed"
8359,1830,"2024-02-26","Plan Selection",3,142,"dropped"
8360,2297,"2024-03-09","Plan Selection",3,180,"clicked"
8361,2346,"2024-04-01","Home",1,92,"clicked"
8362,966,"2024-01-13","Pricing Page",2,51,"dropped"
8363,2409,"2024-06-04","Confirmation",5,183,"converted"
8364,2025,"2024-05-19","Payment",4,166,"clicked"
8365,2843,"2024-03-06","Confirmation",5,153,"converted"
8366,2106,"2024-03-06","Plan Selection",3,92,"viewed"
8367,1688,"2024-06-18","Confirmation",5,35,"converted"
8368,2036,"2024-01-02","Home",1,19,"dropped"
8369,2372,"2024-03-12","Plan Selection",3,173,"clicked"
8370,2884,"2024-06-22","Confirmation",5,150,"converted"
8371,2284,"2024-05-06","Pricing Page",2,66,"dropped"
8372,71,"2024-04-12","Payment",4,38,"clicked"
8373,1739,"2024-05-05","Payment",4,128,"viewed"
8374,2926,"2024-04-23","Pricing Page",2,43,"dropped"
8375,2287,"2024-01-06","Payment",4,55,"clicked"
8376,226,"2024-05-10","Pricing Page",2,58,"dropped"
8377,1989,"2024-02-19","Pricing Page",2,31,"dropped"
8378,989,"2024-03-09","Confirmation",5,78,"converted"
8379,116,"2024-01-29","Plan Selection",3,192,"clicked"
8380,2773,"2024-01-04","Pricing Page",2,48,"dropped"
