session_id,user_id,session_date,screen_name,funnel_stage,time_spent_seconds,action_taken,month,month_name,session_period
9418,1773,2024-02-03,Home,1,54,viewed,2,Feb,Pre-Update
9419,1630,2024-05-23,Pricing Page,2,45,dropped,5,May,Post-Update
9420,1751,2024-01-23,Payment,4,196,dropped,1,Jan,Pre-Update
9421,1938,2024-06-22,Payment,4,98,viewed,6,Jun,Post-Update
9422,2235,2024-06-08,Home,1,56,viewed,6,Jun,Post-Update
9423,1436,2024-03-29,Confirmation,5,115,converted,3,Mar,Post-Update
9424,1929,2024-04-24,Pricing Page,2,46,clicked,4,Apr,Post-Update
9425,2722,2024-02-17,Plan Selection,3,33,viewed,2,Feb,Pre-Update
9426,2575,2024-05-18,Pricing Page,2,38,dropped,5,May,Post-Update
9427,579,2024-02-13,Plan Selection,3,84,dropped,2,Feb,Pre-Update
9428,2693,2024-03-28,Plan Selection,3,36,clicked,3,Mar,Post-Update
9429,575,2024-03-13,Pricing Page,2,59,clicked,3,Mar,Pre-Update
9430,735,2024-02-22,Plan Selection,3,149,clicked,2,Feb,Pre-Update
9431,2002,2024-02-20,Pricing Page,2,33,clicked,2,Feb,Pre-Update
9432,2002,2024-01-24,Plan Selection,3,178,clicked,1,Jan,Pre-Update
9433,2641,2024-04-09,Home,1,198,clicked,4,Apr,Post-Update
9434,2821,2024-04-25,Pricing Page,2,67,clicked,4,Apr,Post-Update
9435,1998,2024-02-03,Confirmation,5,26,converted,2,Feb,Pre-Update
9436,1859,2024-06-04,Pricing Page,2,54,dropped,6,Jun,Post-Update
9437,2943,2024-02-24,Plan Selection,3,198,dropped,2,Feb,Pre-Update
9438,577,2024-06-20,Home,1,205,clicked,6,Jun,Post-Update
9439,134,2024-01-07,Home,1,35,clicked,1,Jan,Pre-Update
9440,207,2024-06-07,Home,1,59,viewed,6,Jun,Post-Update
9441,2421,2024-06-12,Home,1,171,viewed,6,Jun,Post-Update
9442,691,2024-06-22,Home,1,125,viewed,6,Jun,Post-Update
9443,1182,2024-01-17,Pricing Page,2,32,clicked,1,Jan,Pre-Update
9444,2817,2024-05-18,Home,1,158,viewed,5,May,Post-Update
9445,668,2024-01-08,Plan Selection,3,132,clicked,1,Jan,Pre-Update
9446,697,2024-06-15,Confirmation,5,165,converted,6,Jun,Post-Update
9447,516,2024-04-04,Home,1,182,dropped,4,Apr,Post-Update
9448,2230,2024-04-03,Pricing Page,2,43,clicked,4,Apr,Post-Update
9449,2079,2024-06-17,Plan Selection,3,36,viewed,6,Jun,Post-Update
9450,423,2024-06-26,Pricing Page,2,50,clicked,6,Jun,Post-Update
9451,924,2024-03-10,Home,1,182,clicked,3,Mar,Pre-Update
9452,2796,2024-05-15,Confirmation,5,99,converted,5,May,Post-Update
9453,1297,2024-05-27,Payment,4,94,viewed,5,May,Post-Update
9454,2053,2024-01-10,Pricing Page,2,55,clicked,1,Jan,Pre-Update
9455,2958,2024-05-20,Confirmation,5,80,converted,5,May,Post-Update
9456,2845,2024-05-03,Plan Selection,3,175,clicked,5,May,Post-Update
9457,1579,2024-03-18,Plan Selection,3,118,dropped,3,Mar,Post-Update
9458,1300,2024-01-24,Pricing Page,2,41,viewed,1,Jan,Pre-Update
9459,529,2024-02-20,Payment,4,103,viewed,2,Feb,Pre-Update
9460,1281,2024-05-30,Payment,4,190,viewed,5,May,Post-Update
9461,1852,2024-03-30,Plan Selection,3,135,clicked,3,Mar,Post-Update
9462,1463,2024-04-21,Plan Selection,3,50,dropped,4,Apr,Post-Update
9463,902,2024-06-22,Confirmation,5,127,converted,6,Jun,Post-Update
9464,774,2024-04-05,Payment,4,158,dropped,4,Apr,Post-Update
9465,1078,2024-03-21,Home,1,83,clicked,3,Mar,Post-Update
9466,2868,2024-04-09,Payment,4,153,viewed,4,Apr,Post-Update
9467,2193,2024-05-10,Pricing Page,2,65,dropped,5,May,Post-Update
9468,1863,2024-02-26,Plan Selection,3,115,clicked,2,Feb,Pre-Update
9469,777,2024-04-15,Home,1,209,clicked,4,Apr,Post-Update
9470,2016,2024-05-17,Payment,4,147,dropped,5,May,Post-Update
9471,617,2024-06-05,Plan Selection,3,208,viewed,6,Jun,Post-Update
9472,23,2024-04-27,Pricing Page,2,44,dropped,4,Apr,Post-Update
9473,746,2024-01-19,Payment,4,121,clicked,1,Jan,Pre-Update
9474,2053,2024-01-01,Confirmation,5,176,converted,1,Jan,Pre-Update
9475,763,2024-05-20,Home,1,51,viewed,5,May,Post-Update
9476,8,2024-05-31,Home,1,76,dropped,5,May,Post-Update
9477,2358,2024-03-24,Confirmation,5,82,converted,3,Mar,Post-Update
9478,2878,2024-05-08,Plan Selection,3,64,clicked,5,May,Post-Update
9479,2301,2024-06-08,Home,1,198,clicked,6,Jun,Post-Update
9480,2857,2024-05-05,Plan Selection,3,203,dropped,5,May,Post-Update
9481,473,2024-05-15,Pricing Page,2,42,viewed,5,May,Post-Update
9482,2533,2024-05-01,Payment,4,20,viewed,5,May,Post-Update
9483,2849,2024-02-21,Plan Selection,3,21,clicked,2,Feb,Pre-Update
9484,1606,2024-01-09,Plan Selection,3,21,clicked,1,Jan,Pre-Update
9485,1918,2024-01-20,Plan Selection,3,175,dropped,1,Jan,Pre-Update
9486,2262,2024-01-05,Payment,4,63,viewed,1,Jan,Pre-Update
9487,2477,2024-06-21,Pricing Page,2,55,dropped,6,Jun,Post-Update
9488,1118,2024-05-25,Confirmation,5,20,converted,5,May,Post-Update
9489,1770,2024-05-23,Home,1,118,dropped,5,May,Post-Update
9490,484,2024-03-01,Home,1,203,dropped,3,Mar,Pre-Update
9491,1039,2024-06-27,Payment,4,99,clicked,6,Jun,Post-Update
9492,1895,2024-03-08,Confirmation,5,163,converted,3,Mar,Pre-Update
9493,2684,2024-02-01,Home,1,101,viewed,2,Feb,Pre-Update
9494,250,2024-03-03,Pricing Page,2,40,dropped,3,Mar,Pre-Update
9495,1283,2024-02-17,Home,1,80,viewed,2,Feb,Pre-Update
9496,1129,2024-05-27,Confirmation,5,74,converted,5,May,Post-Update
9497,2256,2024-05-22,Plan Selection,3,28,clicked,5,May,Post-Update
9498,2053,2024-02-13,Home,1,16,viewed,2,Feb,Pre-Update
9499,1403,2024-02-05,Plan Selection,3,73,viewed,2,Feb,Pre-Update
9500,839,2024-06-03,Pricing Page,2,57,viewed,6,Jun,Post-Update
9501,1640,2024-01-08,Plan Selection,3,163,dropped,1,Jan,Pre-Update
9502,450,2024-03-28,Confirmation,5,80,converted,3,Mar,Post-Update
9503,2679,2024-03-13,Pricing Page,2,42,dropped,3,Mar,Pre-Update
9504,1123,2024-03-29,Pricing Page,2,43,viewed,3,Mar,Post-Update
9505,42,2024-03-01,Plan Selection,3,47,dropped,3,Mar,Pre-Update
9506,1479,2024-03-19,Plan Selection,3,45,viewed,3,Mar,Post-Update
9507,1377,2024-06-11,Home,1,188,dropped,6,Jun,Post-Update
9508,2739,2024-02-07,Pricing Page,2,54,dropped,2,Feb,Pre-Update
9509,2192,2024-06-18,Plan Selection,3,150,viewed,6,Jun,Post-Update
9510,2622,2024-03-10,Pricing Page,2,39,clicked,3,Mar,Pre-Update
9511,1326,2024-02-03,Plan Selection,3,103,clicked,2,Feb,Pre-Update
9512,724,2024-04-21,Pricing Page,2,66,clicked,4,Apr,Post-Update
9513,935,2024-05-02,Pricing Page,2,45,viewed,5,May,Post-Update
9514,2769,2024-05-21,Home,1,89,clicked,5,May,Post-Update
9515,1506,2024-06-10,Confirmation,5,32,converted,6,Jun,Post-Update
9516,2044,2024-01-14,Pricing Page,2,41,viewed,1,Jan,Pre-Update
9517,1904,2024-02-24,Plan Selection,3,32,viewed,2,Feb,Pre-Update
9518,1216,2024-05-21,Plan Selection,3,33,clicked,5,May,Post-Update
9519,710,2024-04-23,Pricing Page,2,44,clicked,4,Apr,Post-Update
9520,1266,2024-05-01,Home,1,102,dropped,5,May,Post-Update
9521,2316,2024-05-17,Pricing Page,2,42,dropped,5,May,Post-Update
9522,2300,2024-01-23,Pricing Page,2,38,clicked,1,Jan,Pre-Update
9523,721,2024-06-20,Home,1,58,dropped,6,Jun,Post-Update
9524,193,2024-06-02,Home,1,147,clicked,6,Jun,Post-Update
9525,1164,2024-01-14,Pricing Page,2,53,dropped,1,Jan,Pre-Update
9526,1459,2024-02-25,Home,1,90,viewed,2,Feb,Pre-Update
9527,2854,2024-02-16,Pricing Page,2,41,clicked,2,Feb,Pre-Update
9528,2086,2024-05-23,Confirmation,5,24,converted,5,May,Post-Update
9529,2031,2024-02-01,Payment,4,146,viewed,2,Feb,Pre-Update
9530,1296,2024-03-25,Home,1,176,dropped,3,Mar,Post-Update
9531,1716,2024-05-28,Pricing Page,2,51,dropped,5,May,Post-Update
9532,1163,2024-03-26,Pricing Page,2,56,dropped,3,Mar,Post-Update
9533,1557,2024-01-31,Pricing Page,2,56,clicked,1,Jan,Pre-Update
9534,857,2024-04-30,Pricing Page,2,49,dropped,4,Apr,Post-Update
9535,330,2024-02-08,Payment,4,206,viewed,2,Feb,Pre-Update
9536,2259,2024-04-08,Pricing Page,2,59,dropped,4,Apr,Post-Update
9537,2144,2024-01-10,Home,1,97,viewed,1,Jan,Pre-Update
9538,2474,2024-04-26,Payment,4,158,clicked,4,Apr,Post-Update
9539,906,2024-06-29,Home,1,81,clicked,6,Jun,Post-Update
9540,2640,2024-04-22,Pricing Page,2,53,dropped,4,Apr,Post-Update
9541,557,2024-03-29,Confirmation,5,202,converted,3,Mar,Post-Update
9542,444,2024-06-04,Payment,4,137,viewed,6,Jun,Post-Update
9543,1250,2024-01-16,Home,1,126,clicked,1,Jan,Pre-Update
9544,1095,2024-04-09,Plan Selection,3,145,clicked,4,Apr,Post-Update
9545,2826,2024-04-04,Payment,4,75,clicked,4,Apr,Post-Update
9546,1718,2024-06-16,Confirmation,5,167,converted,6,Jun,Post-Update
9547,583,2024-04-20,Pricing Page,2,53,dropped,4,Apr,Post-Update
9548,1428,2024-05-15,Pricing Page,2,48,clicked,5,May,Post-Update
9549,1860,2024-06-16,Payment,4,20,viewed,6,Jun,Post-Update
9550,2106,2024-04-16,Payment,4,103,viewed,4,Apr,Post-Update
9551,1615,2024-02-29,Home,1,42,viewed,2,Feb,Pre-Update
9552,393,2024-03-28,Home,1,141,dropped,3,Mar,Post-Update
9553,574,2024-02-15,Plan Selection,3,152,clicked,2,Feb,Pre-Update
9554,734,2024-05-23,Pricing Page,2,62,dropped,5,May,Post-Update
9555,228,2024-03-29,Pricing Page,2,58,clicked,3,Mar,Post-Update
9556,1397,2024-02-11,Payment,4,12,viewed,2,Feb,Pre-Update
9557,566,2024-03-14,Pricing Page,2,33,dropped,3,Mar,Pre-Update
9558,2263,2024-01-17,Home,1,141,viewed,1,Jan,Pre-Update
9559,1994,2024-01-26,Plan Selection,3,43,viewed,1,Jan,Pre-Update
9560,2701,2024-03-24,Plan Selection,3,129,dropped,3,Mar,Post-Update
9561,679,2024-04-03,Confirmation,5,14,converted,4,Apr,Post-Update
9562,1111,2024-05-21,Payment,4,131,viewed,5,May,Post-Update
9563,1561,2024-04-17,Pricing Page,2,46,dropped,4,Apr,Post-Update
9564,836,2024-05-05,Plan Selection,3,18,clicked,5,May,Post-Update
9565,1700,2024-05-27,Pricing Page,2,52,dropped,5,May,Post-Update
9566,2394,2024-02-13,Payment,4,86,clicked,2,Feb,Pre-Update
9567,124,2024-06-11,Pricing Page,2,40,dropped,6,Jun,Post-Update
9568,1950,2024-01-18,Plan Selection,3,88,clicked,1,Jan,Pre-Update
9569,1717,2024-05-26,Pricing Page,2,46,dropped,5,May,Post-Update
9570,60,2024-06-26,Payment,4,72,dropped,6,Jun,Post-Update
9571,295,2024-03-25,Home,1,180,dropped,3,Mar,Post-Update
9572,2812,2024-03-12,Home,1,125,clicked,3,Mar,Pre-Update
9573,1396,2024-01-01,Plan Selection,3,35,viewed,1,Jan,Pre-Update
9574,1270,2024-05-30,Payment,4,186,viewed,5,May,Post-Update
9575,999,2024-02-19,Pricing Page,2,31,dropped,2,Feb,Pre-Update
9576,538,2024-05-11,Home,1,74,clicked,5,May,Post-Update
9577,1695,2024-06-12,Payment,4,99,viewed,6,Jun,Post-Update
9578,1051,2024-04-06,Plan Selection,3,114,viewed,4,Apr,Post-Update
9579,325,2024-03-01,Pricing Page,2,53,viewed,3,Mar,Pre-Update
9580,1741,2024-04-13,Home,1,175,viewed,4,Apr,Post-Update
9581,1908,2024-05-07,Plan Selection,3,201,viewed,5,May,Post-Update
9582,2569,2024-03-21,Plan Selection,3,191,clicked,3,Mar,Post-Update
9583,657,2024-03-01,Home,1,19,dropped,3,Mar,Pre-Update
9584,2587,2024-05-08,Confirmation,5,156,converted,5,May,Post-Update
9585,2240,2024-04-06,Pricing Page,2,53,dropped,4,Apr,Post-Update
9586,2330,2024-01-20,Pricing Page,2,53,dropped,1,Jan,Pre-Update
9587,2001,2024-05-14,Payment,4,90,viewed,5,May,Post-Update
9588,2797,2024-02-01,Home,1,191,clicked,2,Feb,Pre-Update
9589,2006,2024-04-01,Plan Selection,3,32,viewed,4,Apr,Post-Update
9590,1719,2024-06-15,Payment,4,134,clicked,6,Jun,Post-Update
9591,1707,2024-03-09,Home,1,179,viewed,3,Mar,Pre-Update
9592,2101,2024-04-09,Plan Selection,3,140,clicked,4,Apr,Post-Update
9593,1264,2024-02-20,Home,1,174,viewed,2,Feb,Pre-Update
9594,313,2024-03-09,Plan Selection,3,166,dropped,3,Mar,Pre-Update
9595,1364,2024-05-23,Plan Selection,3,127,dropped,5,May,Post-Update
9596,29,2024-04-16,Confirmation,5,167,converted,4,Apr,Post-Update
9597,603,2024-04-26,Plan Selection,3,51,dropped,4,Apr,Post-Update
9598,342,2024-01-24,Pricing Page,2,33,clicked,1,Jan,Pre-Update
9599,86,2024-01-22,Plan Selection,3,44,clicked,1,Jan,Pre-Update
9600,711,2024-01-24,Confirmation,5,71,converted,1,Jan,Pre-Update
9601,2133,2024-04-25,Home,1,81,viewed,4,Apr,Post-Update
9602,274,2024-04-10,Pricing Page,2,62,clicked,4,Apr,Post-Update
9603,2426,2024-01-11,Payment,4,51,clicked,1,Jan,Pre-Update
9604,1266,2024-06-08,Home,1,15,viewed,6,Jun,Post-Update
9605,1852,2024-06-05,Pricing Page,2,60,dropped,6,Jun,Post-Update
9606,2262,2024-04-07,Pricing Page,2,55,dropped,4,Apr,Post-Update
9607,2875,2024-02-04,Home,1,177,viewed,2,Feb,Pre-Update
9608,673,2024-02-19,Plan Selection,3,148,clicked,2,Feb,Pre-Update
9609,1986,2024-02-18,Pricing Page,2,58,clicked,2,Feb,Pre-Update
9610,2435,2024-06-01,Payment,4,93,viewed,6,Jun,Post-Update
9611,1104,2024-04-29,Pricing Page,2,39,clicked,4,Apr,Post-Update
9612,325,2024-04-13,Plan Selection,3,13,clicked,4,Apr,Post-Update
9613,355,2024-02-22,Home,1,142,viewed,2,Feb,Pre-Update
9614,2935,2024-06-13,Plan Selection,3,74,viewed,6,Jun,Post-Update
9615,2881,2024-03-21,Pricing Page,2,48,clicked,3,Mar,Post-Update
9616,1827,2024-06-03,Pricing Page,2,57,viewed,6,Jun,Post-Update
9617,2723,2024-04-18,Pricing Page,2,55,dropped,4,Apr,Post-Update
9618,2115,2024-02-15,Home,1,193,dropped,2,Feb,Pre-Update
9619,667,2024-04-04,Confirmation,5,44,converted,4,Apr,Post-Update
9620,81,2024-04-20,Confirmation,5,11,converted,4,Apr,Post-Update
9621,434,2024-05-05,Home,1,32,clicked,5,May,Post-Update
9622,2617,2024-01-07,Plan Selection,3,154,viewed,1,Jan,Pre-Update
9623,1144,2024-02-02,Payment,4,51,viewed,2,Feb,Pre-Update
9624,1085,2024-03-16,Confirmation,5,150,converted,3,Mar,Post-Update
9625,1654,2024-04-26,Plan Selection,3,186,viewed,4,Apr,Post-Update
9626,2868,2024-04-22,Pricing Page,2,46,clicked,4,Apr,Post-Update
9627,2168,2024-03-27,Pricing Page,2,58,clicked,3,Mar,Post-Update
9628,1961,2024-01-09,Pricing Page,2,37,dropped,1,Jan,Pre-Update
9629,748,2024-01-10,Plan Selection,3,94,clicked,1,Jan,Pre-Update
9630,1588,2024-06-24,Pricing Page,2,49,dropped,6,Jun,Post-Update
9631,2323,2024-02-23,Home,1,189,dropped,2,Feb,Pre-Update
9632,1149,2024-06-06,Pricing Page,2,49,dropped,6,Jun,Post-Update
9633,1898,2024-01-14,Pricing Page,2,35,clicked,1,Jan,Pre-Update
9634,2835,2024-02-08,Pricing Page,2,45,viewed,2,Feb,Pre-Update
9635,2410,2024-03-15,Plan Selection,3,16,dropped,3,Mar,Post-Update
9636,2672,2024-06-04,Plan Selection,3,128,dropped,6,Jun,Post-Update
9637,1386,2024-01-31,Pricing Page,2,54,clicked,1,Jan,Pre-Update
9638,2237,2024-05-30,Confirmation,5,39,converted,5,May,Post-Update
9639,2819,2024-02-17,Pricing Page,2,50,viewed,2,Feb,Pre-Update
9640,954,2024-06-29,Home,1,46,viewed,6,Jun,Post-Update
9641,1449,2024-06-29,Plan Selection,3,144,viewed,6,Jun,Post-Update
9642,2303,2024-04-13,Plan Selection,3,20,viewed,4,Apr,Post-Update
9643,2705,2024-04-30,Plan Selection,3,43,viewed,4,Apr,Post-Update
9644,578,2024-01-26,Home,1,63,viewed,1,Jan,Pre-Update
9645,2426,2024-02-19,Confirmation,5,190,converted,2,Feb,Pre-Update
9646,2047,2024-05-06,Pricing Page,2,43,dropped,5,May,Post-Update
9647,79,2024-04-18,Confirmation,5,169,converted,4,Apr,Post-Update
9648,684,2024-05-15,Home,1,19,dropped,5,May,Post-Update
9649,453,2024-04-14,Pricing Page,2,52,dropped,4,Apr,Post-Update
9650,2564,2024-01-19,Confirmation,5,93,converted,1,Jan,Pre-Update
9651,743,2024-06-28,Pricing Page,2,39,clicked,6,Jun,Post-Update
9652,116,2024-02-20,Pricing Page,2,47,dropped,2,Feb,Pre-Update
9653,2402,2024-04-27,Payment,4,66,viewed,4,Apr,Post-Update
9654,1509,2024-06-12,Home,1,85,viewed,6,Jun,Post-Update
9655,2947,2024-03-21,Pricing Page,2,40,dropped,3,Mar,Post-Update
9656,1695,2024-01-25,Confirmation,5,114,converted,1,Jan,Pre-Update
9657,1939,2024-05-01,Pricing Page,2,38,viewed,5,May,Post-Update
9658,1369,2024-04-11,Pricing Page,2,53,dropped,4,Apr,Post-Update
9659,2977,2024-01-03,Home,1,90,viewed,1,Jan,Pre-Update
9660,1643,2024-03-28,Payment,4,93,viewed,3,Mar,Post-Update
9661,1740,2024-04-18,Pricing Page,2,53,clicked,4,Apr,Post-Update
9662,462,2024-04-13,Pricing Page,2,46,dropped,4,Apr,Post-Update
9663,2948,2024-03-20,Pricing Page,2,64,clicked,3,Mar,Post-Update
9664,2857,2024-04-16,Home,1,148,dropped,4,Apr,Post-Update
9665,2474,2024-04-15,Pricing Page,2,52,dropped,4,Apr,Post-Update
9666,2498,2024-01-01,Plan Selection,3,122,clicked,1,Jan,Pre-Update
9667,1918,2024-03-13,Home,1,66,dropped,3,Mar,Pre-Update
9668,2101,2024-02-01,Payment,4,82,clicked,2,Feb,Pre-Update
9669,903,2024-01-14,Pricing Page,2,32,dropped,1,Jan,Pre-Update
9670,2534,2024-02-01,Pricing Page,2,34,viewed,2,Feb,Pre-Update
9671,998,2024-03-11,Confirmation,5,125,converted,3,Mar,Pre-Update
9672,96,2024-03-19,Home,1,16,viewed,3,Mar,Post-Update
9673,2250,2024-05-31,Confirmation,5,49,converted,5,May,Post-Update
9674,484,2024-02-08,Plan Selection,3,63,clicked,2,Feb,Pre-Update
9675,370,2024-06-05,Confirmation,5,41,converted,6,Jun,Post-Update
9676,2843,2024-02-16,Pricing Page,2,44,dropped,2,Feb,Pre-Update
9677,1995,2024-02-19,Pricing Page,2,31,dropped,2,Feb,Pre-Update
9678,1524,2024-01-26,Home,1,111,viewed,1,Jan,Pre-Update
9679,1102,2024-06-12,Pricing Page,2,47,dropped,6,Jun,Post-Update
9680,645,2024-05-14,Home,1,43,viewed,5,May,Post-Update
9681,1530,2024-05-13,Home,1,129,clicked,5,May,Post-Update
9682,2205,2024-01-29,Plan Selection,3,89,clicked,1,Jan,Pre-Update
9683,536,2024-01-13,Payment,4,169,clicked,1,Jan,Pre-Update
9684,1699,2024-01-10,Plan Selection,3,151,viewed,1,Jan,Pre-Update
9685,2837,2024-02-21,Plan Selection,3,35,viewed,2,Feb,Pre-Update
9686,2413,2024-04-02,Home,1,53,viewed,4,Apr,Post-Update
9687,1490,2024-04-17,Pricing Page,2,57,clicked,4,Apr,Post-Update
9688,2752,2024-02-19,Plan Selection,3,57,clicked,2,Feb,Pre-Update
9689,103,2024-01-23,Plan Selection,3,59,viewed,1,Jan,Pre-Update
9690,1805,2024-06-29,Home,1,196,dropped,6,Jun,Post-Update
9691,2238,2024-03-13,Payment,4,143,dropped,3,Mar,Pre-Update
9692,300,2024-03-19,Payment,4,20,viewed,3,Mar,Post-Update
9693,396,2024-05-03,Home,1,11,viewed,5,May,Post-Update
9694,2947,2024-06-13,Plan Selection,3,70,viewed,6,Jun,Post-Update
9695,1778,2024-06-04,Plan Selection,3,209,clicked,6,Jun,Post-Update
9696,804,2024-06-26,Home,1,112,clicked,6,Jun,Post-Update
9697,2717,2024-04-30,Plan Selection,3,17,clicked,4,Apr,Post-Update
9698,2073,2024-03-09,Payment,4,193,dropped,3,Mar,Pre-Update
9699,179,2024-05-26,Payment,4,191,viewed,5,May,Post-Update
9700,2787,2024-06-04,Pricing Page,2,65,dropped,6,Jun,Post-Update
9701,1638,2024-04-12,Home,1,69,viewed,4,Apr,Post-Update
9702,1585,2024-06-28,Pricing Page,2,63,dropped,6,Jun,Post-Update
9703,1616,2024-01-02,Pricing Page,2,34,clicked,1,Jan,Pre-Update
9704,2478,2024-05-16,Pricing Page,2,45,dropped,5,May,Post-Update
9705,627,2024-06-01,Plan Selection,3,96,clicked,6,Jun,Post-Update
9706,1730,2024-05-18,Home,1,35,clicked,5,May,Post-Update
9707,1632,2024-04-12,Home,1,62,viewed,4,Apr,Post-Update
9708,2715,2024-02-25,Payment,4,52,clicked,2,Feb,Pre-Update
9709,857,2024-05-01,Plan Selection,3,109,viewed,5,May,Post-Update
9710,1309,2024-02-09,Payment,4,70,dropped,2,Feb,Pre-Update
9711,2276,2024-03-12,Plan Selection,3,66,clicked,3,Mar,Pre-Update
9712,2576,2024-02-17,Payment,4,201,clicked,2,Feb,Pre-Update
9713,2393,2024-03-10,Plan Selection,3,118,dropped,3,Mar,Pre-Update
9714,2406,2024-05-16,Pricing Page,2,55,clicked,5,May,Post-Update
9715,80,2024-06-10,Pricing Page,2,44,viewed,6,Jun,Post-Update
9716,269,2024-04-19,Payment,4,198,clicked,4,Apr,Post-Update
9717,1419,2024-06-27,Plan Selection,3,121,clicked,6,Jun,Post-Update
9718,2155,2024-05-17,Plan Selection,3,191,viewed,5,May,Post-Update
9719,1181,2024-01-19,Pricing Page,2,39,clicked,1,Jan,Pre-Update
9720,2455,2024-03-23,Payment,4,172,clicked,3,Mar,Post-Update
9721,882,2024-05-30,Pricing Page,2,65,clicked,5,May,Post-Update
9722,2394,2024-06-06,Confirmation,5,53,converted,6,Jun,Post-Update
9723,548,2024-02-17,Payment,4,18,viewed,2,Feb,Pre-Update
9724,1434,2024-04-22,Plan Selection,3,117,viewed,4,Apr,Post-Update
9725,1819,2024-01-19,Plan Selection,3,29,clicked,1,Jan,Pre-Update
9726,2841,2024-03-11,Home,1,91,viewed,3,Mar,Pre-Update
9727,619,2024-06-25,Pricing Page,2,49,dropped,6,Jun,Post-Update
9728,810,2024-01-22,Payment,4,123,clicked,1,Jan,Pre-Update
9729,2158,2024-01-26,Plan Selection,3,78,dropped,1,Jan,Pre-Update
9730,758,2024-01-17,Plan Selection,3,55,dropped,1,Jan,Pre-Update
9731,1531,2024-03-19,Plan Selection,3,191,viewed,3,Mar,Post-Update
9732,1029,2024-06-07,Pricing Page,2,40,dropped,6,Jun,Post-Update
9733,2583,2024-01-05,Plan Selection,3,130,clicked,1,Jan,Pre-Update
9734,625,2024-05-30,Plan Selection,3,56,clicked,5,May,Post-Update
9735,2625,2024-05-30,Plan Selection,3,56,clicked,5,May,Post-Update
9736,2589,2024-05-21,Pricing Page,2,46,dropped,5,May,Post-Update
9737,523,2024-05-01,Payment,4,41,clicked,5,May,Post-Update
9738,2956,2024-01-09,Pricing Page,2,38,clicked,1,Jan,Pre-Update
9739,2885,2024-01-22,Plan Selection,3,53,viewed,1,Jan,Pre-Update
9740,22,2024-02-14,Home,1,63,viewed,2,Feb,Pre-Update
9741,2594,2024-01-23,Home,1,163,viewed,1,Jan,Pre-Update
9742,1265,2024-06-07,Home,1,204,clicked,6,Jun,Post-Update
9743,1654,2024-02-20,Payment,4,176,viewed,2,Feb,Pre-Update
9744,1003,2024-05-19,Payment,4,200,dropped,5,May,Post-Update
9745,559,2024-02-24,Confirmation,5,177,converted,2,Feb,Pre-Update
9746,1050,2024-02-11,Home,1,177,viewed,2,Feb,Pre-Update
9747,2514,2024-04-14,Pricing Page,2,42,clicked,4,Apr,Post-Update
9748,2053,2024-04-07,Plan Selection,3,121,viewed,4,Apr,Post-Update
9749,2179,2024-06-29,Payment,4,208,clicked,6,Jun,Post-Update
9750,2616,2024-04-28,Plan Selection,3,68,clicked,4,Apr,Post-Update
9751,1971,2024-05-18,Payment,4,10,clicked,5,May,Post-Update
9752,511,2024-04-08,Pricing Page,2,49,dropped,4,Apr,Post-Update
9753,725,2024-03-11,Pricing Page,2,57,viewed,3,Mar,Pre-Update
9754,96,2024-02-20,Pricing Page,2,49,clicked,2,Feb,Pre-Update
9755,348,2024-02-26,Pricing Page,2,34,dropped,2,Feb,Pre-Update
9756,694,2024-05-11,Confirmation,5,118,converted,5,May,Post-Update
9757,2643,2024-05-20,Pricing Page,2,62,dropped,5,May,Post-Update
9758,1857,2024-06-02,Pricing Page,2,47,dropped,6,Jun,Post-Update
9759,1480,2024-06-28,Pricing Page,2,50,clicked,6,Jun,Post-Update
9760,2592,2024-03-24,Payment,4,55,viewed,3,Mar,Post-Update
9761,471,2024-06-08,Confirmation,5,16,converted,6,Jun,Post-Update
9762,1045,2024-04-27,Pricing Page,2,39,clicked,4,Apr,Post-Update
9763,1220,2024-06-06,Home,1,16,viewed,6,Jun,Post-Update
9764,2433,2024-05-08,Home,1,91,viewed,5,May,Post-Update
9765,1057,2024-04-21,Home,1,74,clicked,4,Apr,Post-Update
9766,1708,2024-02-28,Confirmation,5,121,converted,2,Feb,Pre-Update
9767,213,2024-05-03,Pricing Page,2,67,dropped,5,May,Post-Update
9768,1032,2024-06-22,Payment,4,205,clicked,6,Jun,Post-Update
9769,2658,2024-05-14,Home,1,17,dropped,5,May,Post-Update
9770,2976,2024-06-12,Plan Selection,3,200,dropped,6,Jun,Post-Update
9771,2819,2024-02-10,Pricing Page,2,54,dropped,2,Feb,Pre-Update
9772,2281,2024-01-10,Confirmation,5,152,converted,1,Jan,Pre-Update
