user_id,signup_date,device_type,acquisition_channel,city_tier,age_group,signup_month,signup_period
2309,2024-01-20,iOS,YouTube,Tier-1,35-44,1,Pre-Update
2310,2024-03-29,Android,Organic,Tier-2,35-44,3,Post-Update
2311,2024-04-05,Android,Google Ads,Tier-3,45+,4,Post-Update
2312,2024-06-19,Android,Instagram,Tier-3,18-24,6,Post-Update
2313,2024-01-26,Web,Instagram,Tier-2,18-24,1,Pre-Update
2314,2024-04-21,Android,Organic,Tier-2,18-24,4,Post-Update
2315,2024-02-14,iOS,Google Ads,Tier-2,35-44,2,Pre-Update
2316,2024-03-03,Web,Organic,Tier-3,18-24,3,Pre-Update
2317,2024-01-02,iOS,Instagram,Tier-3,45+,1,Pre-Update
2318,2024-01-08,iOS,Google Ads,Tier-1,25-34,1,Pre-Update
2319,2024-05-09,iOS,YouTube,Tier-3,18-24,5,Post-Update
2320,2024-03-19,iOS,YouTube,Tier-2,35-44,3,Post-Update
2321,2024-03-20,Web,Organic,Tier-1,35-44,3,Post-Update
2322,2024-04-15,Android,YouTube,Tier-3,25-34,4,Post-Update
2323,2024-04-14,Android,Organic,Tier-2,45+,4,Post-Update
2324,2024-03-25,Android,Instagram,Tier-1,25-34,3,Post-Update
2325,2024-03-03,Web,Organic,Tier-1,25-34,3,Pre-Update
2326,2024-04-21,Android,Google Ads,Tier-2,45+,4,Post-Update
2327,2024-01-19,iOS,Google Ads,Tier-3,35-44,1,Pre-Update
2328,2024-05-13,Android,Organic,Tier-1,45+,5,Post-Update
2329,2024-01-12,Android,Instagram,Tier-2,18-24,1,Pre-Update
2330,2024-02-29,Android,Google Ads,Tier-3,25-34,2,Pre-Update
2331,2024-06-06,Android,YouTube,Tier-3,35-44,6,Post-Update
2332,2024-06-24,Android,Organic,Tier-1,25-34,6,Post-Update
2333,2024-01-31,Android,Google Ads,Tier-3,45+,1,Pre-Update
2334,2024-01-02,Android,Instagram,Tier-1,45+,1,Pre-Update
2335,2024-03-09,Android,Instagram,Tier-1,35-44,3,Pre-Update
2336,2024-04-16,iOS,Google Ads,Tier-2,25-34,4,Post-Update
2337,2024-02-29,iOS,Google Ads,Tier-1,45+,2,Pre-Update
2338,2024-03-22,Android,YouTube,Tier-1,35-44,3,Post-Update
2339,2024-05-21,Android,YouTube,Tier-1,18-24,5,Post-Update
2340,2024-01-11,iOS,Google Ads,Tier-3,25-34,1,Pre-Update
2341,2024-02-04,Web,Instagram,Tier-3,18-24,2,Pre-Update
2342,2024-02-11,iOS,YouTube,Tier-1,25-34,2,Pre-Update
2343,2024-04-28,iOS,YouTube,Tier-2,18-24,4,Post-Update
2344,2024-02-26,Web,YouTube,Tier-1,18-24,2,Pre-Update
2345,2024-06-09,Android,Organic,Tier-1,45+,6,Post-Update
2346,2024-06-16,iOS,Organic,Tier-1,35-44,6,Post-Update
2347,2024-06-17,iOS,Organic,Tier-3,45+,6,Post-Update
2348,2024-01-16,Web,Organic,Tier-3,45+,1,Pre-Update
2349,2024-06-16,Web,Google Ads,Tier-1,25-34,6,Post-Update
2350,2024-06-22,Android,Instagram,Tier-1,25-34,6,Post-Update
2351,2024-06-29,iOS,YouTube,Tier-1,25-34,6,Post-Update
2352,2024-04-18,iOS,YouTube,Tier-1,35-44,4,Post-Update
2353,2024-03-22,iOS,Organic,Tier-1,45+,3,Post-Update
2354,2024-05-06,iOS,Instagram,Tier-2,18-24,5,Post-Update
2355,2024-04-02,Android,YouTube,Tier-2,18-24,4,Post-Update
2356,2024-06-04,Android,YouTube,Tier-1,45+,6,Post-Update
2357,2024-04-07,Web,YouTube,Tier-3,25-34,4,Post-Update
2358,2024-02-28,iOS,Instagram,Tier-3,25-34,2,Pre-Update
2359,2024-04-26,Android,Google Ads,Tier-1,18-24,4,Post-Update
2360,2024-05-08,iOS,Google Ads,Tier-1,25-34,5,Post-Update
2361,2024-04-26,Web,Instagram,Tier-2,25-34,4,Post-Update
2362,2024-01-03,iOS,Google Ads,Tier-3,45+,1,Pre-Update
2363,2024-03-12,Android,YouTube,Tier-1,45+,3,Pre-Update
2364,2024-06-12,iOS,Instagram,Tier-2,35-44,6,Post-Update
2365,2024-06-19,iOS,YouTube,Tier-3,45+,6,Post-Update
2366,2024-06-26,Android,YouTube,Tier-1,18-24,6,Post-Update
2367,2024-04-16,Android,YouTube,Tier-1,18-24,4,Post-Update
2368,2024-03-29,Android,Google Ads,Tier-1,18-24,3,Post-Update
2369,2024-01-10,Android,Organic,Tier-1,18-24,1,Pre-Update
2370,2024-01-24,iOS,Instagram,Tier-3,25-34,1,Pre-Update
2371,2024-04-18,Android,Google Ads,Tier-3,25-34,4,Post-Update
2372,2024-04-22,Android,Instagram,Tier-3,35-44,4,Post-Update
2373,2024-05-18,Android,YouTube,Tier-2,35-44,5,Post-Update
2374,2024-01-04,Web,Instagram,Tier-3,35-44,1,Pre-Update
2375,2024-05-12,Web,YouTube,Tier-2,35-44,5,Post-Update
2376,2024-05-18,iOS,Google Ads,Tier-3,35-44,5,Post-Update
2377,2024-01-01,iOS,YouTube,Tier-3,45+,1,Pre-Update
2378,2024-01-10,Android,Google Ads,Tier-3,18-24,1,Pre-Update
2379,2024-06-27,iOS,Google Ads,Tier-2,25-34,6,Post-Update
2380,2024-02-04,iOS,YouTube,Tier-3,35-44,2,Pre-Update
2381,2024-03-19,Web,Organic,Tier-3,45+,3,Post-Update
2382,2024-02-13,iOS,Organic,Tier-3,18-24,2,Pre-Update
2383,2024-06-04,Web,YouTube,Tier-2,35-44,6,Post-Update
2384,2024-02-01,Android,Organic,Tier-2,18-24,2,Pre-Update
2385,2024-03-14,Android,YouTube,Tier-3,18-24,3,Pre-Update
2386,2024-01-05,Web,YouTube,Tier-3,35-44,1,Pre-Update
2387,2024-05-28,Web,Instagram,Tier-1,35-44,5,Post-Update
2388,2024-03-08,Web,Instagram,Tier-2,35-44,3,Pre-Update
2389,2024-05-09,iOS,Instagram,Tier-1,18-24,5,Post-Update
2390,2024-04-09,Web,Organic,Tier-3,25-34,4,Post-Update
2391,2024-05-27,Web,Instagram,Tier-1,25-34,5,Post-Update
2392,2024-05-31,iOS,YouTube,Tier-1,25-34,5,Post-Update
2393,2024-04-05,Android,Google Ads,Tier-3,25-34,4,Post-Update
2394,2024-05-02,Android,Instagram,Tier-1,35-44,5,Post-Update
2395,2024-01-28,Android,Instagram,Tier-2,45+,1,Pre-Update
2396,2024-06-11,Android,Organic,Tier-3,45+,6,Post-Update
2397,2024-04-06,Web,YouTube,Tier-1,18-24,4,Post-Update
2398,2024-01-06,iOS,YouTube,Tier-3,25-34,1,Pre-Update
2399,2024-01-21,iOS,YouTube,Tier-2,35-44,1,Pre-Update
2400,2024-06-03,Android,Instagram,Tier-2,18-24,6,Post-Update
2401,2024-01-04,Web,Instagram,Tier-1,18-24,1,Pre-Update
2402,2024-01-28,Android,YouTube,Tier-3,18-24,1,Pre-Update
2403,2024-01-17,iOS,Google Ads,Tier-2,18-24,1,Pre-Update
2404,2024-01-25,Web,Instagram,Tier-3,45+,1,Pre-Update
2405,2024-02-03,iOS,Google Ads,Tier-2,35-44,2,Pre-Update
2406,2024-04-23,Android,Organic,Tier-2,18-24,4,Post-Update
2407,2024-06-14,Web,YouTube,Tier-3,18-24,6,Post-Update
2408,2024-04-08,Web,Organic,Tier-2,25-34,4,Post-Update
2409,2024-05-03,Web,Google Ads,Tier-2,45+,5,Post-Update
2410,2024-04-20,Android,Organic,Tier-3,45+,4,Post-Update
2411,2024-04-30,Android,Instagram,Tier-1,25-34,4,Post-Update
2412,2024-06-20,Android,Organic,Tier-1,35-44,6,Post-Update
2413,2024-03-19,Web,Google Ads,Tier-3,45+,3,Post-Update
2414,2024-06-13,iOS,Instagram,Tier-1,18-24,6,Post-Update
2415,2024-04-11,Web,Google Ads,Tier-1,45+,4,Post-Update
2416,2024-05-08,Android,YouTube,Tier-3,35-44,5,Post-Update
2417,2024-04-28,iOS,Google Ads,Tier-1,35-44,4,Post-Update
2418,2024-03-30,iOS,YouTube,Tier-2,35-44,3,Post-Update
2419,2024-04-11,iOS,YouTube,Tier-3,25-34,4,Post-Update
2420,2024-04-22,iOS,Organic,Tier-2,25-34,4,Post-Update
2421,2024-03-06,iOS,YouTube,Tier-2,35-44,3,Pre-Update
2422,2024-02-15,iOS,Organic,Tier-3,25-34,2,Pre-Update
2423,2024-06-21,Android,YouTube,Tier-1,25-34,6,Post-Update
2424,2024-02-06,iOS,Google Ads,Tier-2,35-44,2,Pre-Update
2425,2024-02-16,Android,Google Ads,Tier-3,18-24,2,Pre-Update
2426,2024-04-30,Web,Organic,Tier-2,45+,4,Post-Update
2427,2024-02-07,Web,YouTube,Tier-1,45+,2,Pre-Update
2428,2024-05-25,Android,Organic,Tier-2,45+,5,Post-Update
2429,2024-05-11,Android,Google Ads,Tier-3,35-44,5,Post-Update
2430,2024-05-06,iOS,YouTube,Tier-3,25-34,5,Post-Update
2431,2024-05-06,Web,Instagram,Tier-1,35-44,5,Post-Update
2432,2024-02-22,Android,YouTube,Tier-3,35-44,2,Pre-Update
2433,2024-04-27,iOS,Google Ads,Tier-2,35-44,4,Post-Update
2434,2024-02-16,Android,Google Ads,Tier-2,18-24,2,Pre-Update
2435,2024-05-03,Web,YouTube,Tier-2,45+,5,Post-Update
2436,2024-06-03,iOS,Google Ads,Tier-3,35-44,6,Post-Update
2437,2024-05-05,Android,Organic,Tier-2,25-34,5,Post-Update
2438,2024-06-07,Android,Instagram,Tier-3,45+,6,Post-Update
2439,2024-02-20,iOS,Organic,Tier-2,18-24,2,Pre-Update
2440,2024-06-03,iOS,Instagram,Tier-2,35-44,6,Post-Update
2441,2024-04-21,Android,Organic,Tier-1,45+,4,Post-Update
2442,2024-06-27,Android,Instagram,Tier-3,45+,6,Post-Update
2443,2024-01-28,iOS,Google Ads,Tier-3,25-34,1,Pre-Update
2444,2024-05-04,Web,Instagram,Tier-1,18-24,5,Post-Update
2445,2024-05-10,Android,Instagram,Tier-2,35-44,5,Post-Update
2446,2024-01-13,iOS,YouTube,Tier-1,35-44,1,Pre-Update
2447,2024-01-19,Android,Google Ads,Tier-2,35-44,1,Pre-Update
2448,2024-06-06,iOS,YouTube,Tier-1,25-34,6,Post-Update
2449,2024-05-16,Android,Organic,Tier-3,25-34,5,Post-Update
2450,2024-04-12,iOS,YouTube,Tier-2,25-34,4,Post-Update
2451,2024-01-20,iOS,Organic,Tier-2,25-34,1,Pre-Update
2452,2024-06-03,Web,YouTube,Tier-1,35-44,6,Post-Update
2453,2024-05-01,Android,Google Ads,Tier-3,25-34,5,Post-Update
2454,2024-04-24,Android,Instagram,Tier-3,18-24,4,Post-Update
2455,2024-02-28,Web,Organic,Tier-2,18-24,2,Pre-Update
2456,2024-03-24,Android,Instagram,Tier-2,18-24,3,Post-Update
2457,2024-05-28,Android,Instagram,Tier-3,35-44,5,Post-Update
2458,2024-02-19,Android,YouTube,Tier-3,18-24,2,Pre-Update
2459,2024-03-16,iOS,Instagram,Tier-2,18-24,3,Post-Update
2460,2024-06-29,Web,Instagram,Tier-1,18-24,6,Post-Update
2461,2024-06-10,iOS,YouTube,Tier-3,25-34,6,Post-Update
2462,2024-02-29,Android,Google Ads,Tier-1,35-44,2,Pre-Update
2463,2024-01-16,iOS,YouTube,Tier-1,35-44,1,Pre-Update
2464,2024-05-19,iOS,Instagram,Tier-2,25-34,5,Post-Update
2465,2024-02-28,iOS,YouTube,Tier-2,18-24,2,Pre-Update
2466,2024-05-18,Android,Instagram,Tier-1,45+,5,Post-Update
2467,2024-06-27,Android,Instagram,Tier-3,18-24,6,Post-Update
2468,2024-02-11,iOS,Google Ads,Tier-1,35-44,2,Pre-Update
2469,2024-06-24,Android,Organic,Tier-3,25-34,6,Post-Update
2470,2024-03-19,Android,YouTube,Tier-2,25-34,3,Post-Update
2471,2024-04-26,iOS,Organic,Tier-3,45+,4,Post-Update
2472,2024-06-13,iOS,YouTube,Tier-2,25-34,6,Post-Update
2473,2024-05-08,Android,YouTube,Tier-2,45+,5,Post-Update
2474,2024-02-26,Android,Google Ads,Tier-2,35-44,2,Pre-Update
2475,2024-02-14,iOS,YouTube,Tier-3,35-44,2,Pre-Update
2476,2024-01-24,Android,Organic,Tier-2,18-24,1,Pre-Update
2477,2024-05-31,Web,YouTube,Tier-3,18-24,5,Post-Update
2478,2024-06-02,Web,Organic,Tier-1,18-24,6,Post-Update
2479,2024-05-07,Web,Google Ads,Tier-1,45+,5,Post-Update
2480,2024-06-09,iOS,YouTube,Tier-3,45+,6,Post-Update
2481,2024-02-10,Web,Instagram,Tier-2,18-24,2,Pre-Update
2482,2024-02-04,iOS,Instagram,Tier-3,35-44,2,Pre-Update
2483,2024-03-16,Web,Google Ads,Tier-2,25-34,3,Post-Update
2484,2024-02-06,Android,Instagram,Tier-3,25-34,2,Pre-Update
2485,2024-05-12,Android,YouTube,Tier-2,18-24,5,Post-Update
2486,2024-02-11,Web,Instagram,Tier-1,18-24,2,Pre-Update
2487,2024-04-25,iOS,Organic,Tier-2,25-34,4,Post-Update
2488,2024-05-02,Web,Organic,Tier-1,18-24,5,Post-Update
2489,2024-05-16,Android,Instagram,Tier-1,18-24,5,Post-Update
2490,2024-05-16,iOS,Instagram,Tier-1,18-24,5,Post-Update
2491,2024-02-22,iOS,Google Ads,Tier-1,25-34,2,Pre-Update
2492,2024-03-22,Web,YouTube,Tier-2,35-44,3,Post-Update
2493,2024-01-27,Android,Google Ads,Tier-1,18-24,1,Pre-Update
2494,2024-01-10,Android,YouTube,Tier-3,18-24,1,Pre-Update
2495,2024-02-10,Web,Google Ads,Tier-3,35-44,2,Pre-Update
2496,2024-05-06,Android,Google Ads,Tier-2,18-24,5,Post-Update
2497,2024-04-25,Android,Instagram,Tier-2,45+,4,Post-Update
2498,2024-02-02,iOS,YouTube,Tier-1,25-34,2,Pre-Update
2499,2024-04-29,Web,YouTube,Tier-3,18-24,4,Post-Update
2500,2024-01-29,iOS,Instagram,Tier-1,25-34,1,Pre-Update
2501,2024-04-23,Android,YouTube,Tier-1,35-44,4,Post-Update
2502,2024-03-31,Web,Google Ads,Tier-2,25-34,3,Post-Update
2503,2024-03-12,Android,Organic,Tier-1,35-44,3,Pre-Update
2504,2024-02-23,Web,Google Ads,Tier-3,35-44,2,Pre-Update
2505,2024-05-22,Android,YouTube,Tier-3,45+,5,Post-Update
2506,2024-06-02,Web,Instagram,Tier-1,18-24,6,Post-Update
2507,2024-04-06,Web,YouTube,Tier-3,35-44,4,Post-Update
2508,2024-02-20,Android,YouTube,Tier-2,25-34,2,Pre-Update
2509,2024-02-11,Android,Google Ads,Tier-2,18-24,2,Pre-Update
2510,2024-01-04,iOS,Instagram,Tier-2,18-24,1,Pre-Update
2511,2024-06-12,Web,YouTube,Tier-3,25-34,6,Post-Update
2512,2024-04-24,Android,Google Ads,Tier-3,25-34,4,Post-Update
2513,2024-01-17,Android,Organic,Tier-3,18-24,1,Pre-Update
2514,2024-02-01,iOS,Organic,Tier-3,25-34,2,Pre-Update
2515,2024-06-23,Web,Instagram,Tier-1,45+,6,Post-Update
2516,2024-03-21,Android,Google Ads,Tier-2,35-44,3,Post-Update
2517,2024-02-11,Android,Google Ads,Tier-2,45+,2,Pre-Update
2518,2024-03-23,iOS,Instagram,Tier-3,35-44,3,Post-Update
2519,2024-05-31,Android,YouTube,Tier-2,45+,5,Post-Update
2520,2024-03-31,iOS,Instagram,Tier-2,18-24,3,Post-Update
2521,2024-04-06,Web,Organic,Tier-3,18-24,4,Post-Update
2522,2024-02-05,Android,YouTube,Tier-3,18-24,2,Pre-Update
2523,2024-01-21,Android,Instagram,Tier-3,25-34,1,Pre-Update
2524,2024-01-03,Android,Instagram,Tier-1,35-44,1,Pre-Update
2525,2024-02-17,Web,YouTube,Tier-1,18-24,2,Pre-Update
2526,2024-04-11,iOS,YouTube,Tier-2,25-34,4,Post-Update
2527,2024-02-25,Web,Instagram,Tier-2,18-24,2,Pre-Update
2528,2024-03-30,Web,Google Ads,Tier-1,45+,3,Post-Update
2529,2024-04-11,Web,Google Ads,Tier-3,45+,4,Post-Update
2530,2024-01-01,Android,Google Ads,Tier-2,25-34,1,Pre-Update
2531,2024-01-14,Android,Instagram,Tier-2,45+,1,Pre-Update
2532,2024-03-25,Web,Google Ads,Tier-3,35-44,3,Post-Update
2533,2024-06-04,Android,Instagram,Tier-1,35-44,6,Post-Update
2534,2024-01-01,iOS,YouTube,Tier-3,25-34,1,Pre-Update
2535,2024-05-22,Android,Google Ads,Tier-1,25-34,5,Post-Update
2536,2024-03-06,iOS,Google Ads,Tier-3,45+,3,Pre-Update
2537,2024-04-25,Web,YouTube,Tier-2,35-44,4,Post-Update
2538,2024-05-16,Web,YouTube,Tier-2,18-24,5,Post-Update
2539,2024-04-03,iOS,YouTube,Tier-2,45+,4,Post-Update
2540,2024-01-16,Web,YouTube,Tier-1,35-44,1,Pre-Update
2541,2024-05-09,Android,Google Ads,Tier-1,45+,5,Post-Update
2542,2024-02-28,iOS,YouTube,Tier-1,25-34,2,Pre-Update
2543,2024-03-12,iOS,Organic,Tier-2,25-34,3,Pre-Update
2544,2024-01-04,iOS,Google Ads,Tier-3,25-34,1,Pre-Update
2545,2024-02-07,Android,Google Ads,Tier-1,18-24,2,Pre-Update
2546,2024-06-29,iOS,Google Ads,Tier-1,45+,6,Post-Update
2547,2024-03-15,iOS,YouTube,Tier-3,18-24,3,Post-Update
2548,2024-01-06,Android,YouTube,Tier-3,25-34,1,Pre-Update
2549,2024-04-12,Android,Instagram,Tier-2,45+,4,Post-Update
2550,2024-03-13,Android,Google Ads,Tier-3,18-24,3,Pre-Update
2551,2024-02-03,iOS,Google Ads,Tier-2,45+,2,Pre-Update
2552,2024-05-11,iOS,Instagram,Tier-1,45+,5,Post-Update
2553,2024-02-10,Android,Google Ads,Tier-1,18-24,2,Pre-Update
2554,2024-06-21,Android,YouTube,Tier-3,18-24,6,Post-Update
2555,2024-02-29,Web,Organic,Tier-1,45+,2,Pre-Update
2556,2024-01-01,Android,YouTube,Tier-2,45+,1,Pre-Update
2557,2024-04-30,Android,YouTube,Tier-1,25-34,4,Post-Update
2558,2024-04-24,Android,Google Ads,Tier-1,18-24,4,Post-Update
2559,2024-05-06,iOS,Instagram,Tier-1,45+,5,Post-Update
2560,2024-01-04,Web,Organic,Tier-1,35-44,1,Pre-Update
2561,2024-01-21,Web,Organic,Tier-2,35-44,1,Pre-Update
2562,2024-03-11,Android,Google Ads,Tier-1,18-24,3,Pre-Update
2563,2024-06-20,iOS,Organic,Tier-1,45+,6,Post-Update
2564,2024-03-03,Android,Google Ads,Tier-3,45+,3,Pre-Update
2565,2024-02-07,Web,Instagram,Tier-3,18-24,2,Pre-Update
2566,2024-05-05,Android,Organic,Tier-2,35-44,5,Post-Update
2567,2024-06-16,iOS,Google Ads,Tier-1,35-44,6,Post-Update
2568,2024-05-13,Android,Instagram,Tier-3,35-44,5,Post-Update
2569,2024-02-08,Web,Google Ads,Tier-2,18-24,2,Pre-Update
2570,2024-06-26,Android,Instagram,Tier-2,35-44,6,Post-Update
2571,2024-04-28,iOS,Instagram,Tier-2,45+,4,Post-Update
2572,2024-03-27,Android,Instagram,Tier-3,35-44,3,Post-Update
2573,2024-01-17,iOS,YouTube,Tier-1,35-44,1,Pre-Update
2574,2024-05-11,Android,Google Ads,Tier-2,18-24,5,Post-Update
2575,2024-05-18,Android,Google Ads,Tier-3,25-34,5,Post-Update
2576,2024-02-18,iOS,Google Ads,Tier-2,25-34,2,Pre-Update
2577,2024-01-05,Android,YouTube,Tier-2,18-24,1,Pre-Update
2578,2024-05-28,iOS,YouTube,Tier-2,18-24,5,Post-Update
2579,2024-04-12,Android,Google Ads,Tier-3,35-44,4,Post-Update
2580,2024-04-11,Android,YouTube,Tier-1,18-24,4,Post-Update
2581,2024-06-04,Android,Instagram,Tier-3,25-34,6,Post-Update
2582,2024-04-22,iOS,Instagram,Tier-3,18-24,4,Post-Update
2583,2024-04-12,Web,Google Ads,Tier-2,35-44,4,Post-Update
2584,2024-04-21,iOS,Instagram,Tier-2,45+,4,Post-Update
2585,2024-02-20,iOS,Google Ads,Tier-2,25-34,2,Pre-Update
2586,2024-04-30,iOS,YouTube,Tier-2,25-34,4,Post-Update
2587,2024-02-26,Android,Instagram,Tier-3,35-44,2,Pre-Update
2588,2024-02-01,Android,Instagram,Tier-3,45+,2,Pre-Update
2589,2024-01-23,Web,Organic,Tier-2,18-24,1,Pre-Update
2590,2024-04-28,Android,Instagram,Tier-2,45+,4,Post-Update
2591,2024-04-24,iOS,YouTube,Tier-2,18-24,4,Post-Update
2592,2024-02-15,Android,Organic,Tier-1,18-24,2,Pre-Update
2593,2024-02-25,Web,Instagram,Tier-2,25-34,2,Pre-Update
2594,2024-04-19,iOS,Organic,Tier-1,18-24,4,Post-Update
2595,2024-01-05,Web,Instagram,Tier-3,25-34,1,Pre-Update
2596,2024-04-13,Web,YouTube,Tier-3,35-44,4,Post-Update
2597,2024-01-11,Web,Instagram,Tier-2,25-34,1,Pre-Update
2598,2024-05-28,Web,Organic,Tier-1,18-24,5,Post-Update
2599,2024-03-16,Web,Google Ads,Tier-2,25-34,3,Post-Update
2600,2024-06-04,Web,YouTube,Tier-2,45+,6,Post-Update
2601,2024-01-02,Web,YouTube,Tier-2,18-24,1,Pre-Update
2602,2024-01-08,Android,Organic,Tier-3,18-24,1,Pre-Update
2603,2024-03-27,Android,Google Ads,Tier-1,18-24,3,Post-Update
2604,2024-06-01,iOS,Google Ads,Tier-1,25-34,6,Post-Update
2605,2024-06-21,Web,Organic,Tier-1,25-34,6,Post-Update
2606,2024-02-23,iOS,Instagram,Tier-2,45+,2,Pre-Update
2607,2024-03-18,Web,Organic,Tier-1,35-44,3,Post-Update
2608,2024-03-10,Android,Instagram,Tier-3,35-44,3,Pre-Update
2609,2024-02-08,Web,Instagram,Tier-3,25-34,2,Pre-Update
2610,2024-03-01,Android,Organic,Tier-3,45+,3,Pre-Update
2611,2024-01-15,Web,Instagram,Tier-2,45+,1,Pre-Update
2612,2024-04-08,Web,YouTube,Tier-3,25-34,4,Post-Update
2613,2024-01-27,iOS,Google Ads,Tier-1,35-44,1,Pre-Update
2614,2024-06-24,Web,Instagram,Tier-2,25-34,6,Post-Update
2615,2024-06-14,iOS,YouTube,Tier-3,25-34,6,Post-Update
2616,2024-02-14,iOS,YouTube,Tier-2,45+,2,Pre-Update
2617,2024-01-11,iOS,YouTube,Tier-3,45+,1,Pre-Update
2618,2024-01-23,Web,Google Ads,Tier-2,18-24,1,Pre-Update
2619,2024-03-30,Android,Google Ads,Tier-1,35-44,3,Post-Update
2620,2024-01-22,iOS,Instagram,Tier-1,35-44,1,Pre-Update
2621,2024-05-17,iOS,Google Ads,Tier-1,18-24,5,Post-Update
2622,2024-06-22,iOS,Organic,Tier-2,25-34,6,Post-Update
2623,2024-06-22,iOS,Instagram,Tier-3,35-44,6,Post-Update
2624,2024-06-11,Web,Instagram,Tier-1,18-24,6,Post-Update
2625,2024-02-03,iOS,Organic,Tier-3,25-34,2,Pre-Update
2626,2024-05-27,iOS,YouTube,Tier-2,25-34,5,Post-Update
2627,2024-01-12,Android,Google Ads,Tier-1,25-34,1,Pre-Update
2628,2024-03-28,Android,YouTube,Tier-3,25-34,3,Post-Update
2629,2024-02-14,Web,YouTube,Tier-3,25-34,2,Pre-Update
2630,2024-05-10,Web,Instagram,Tier-1,35-44,5,Post-Update
2631,2024-06-18,iOS,Google Ads,Tier-1,25-34,6,Post-Update
2632,2024-05-14,Android,YouTube,Tier-1,18-24,5,Post-Update
2633,2024-02-15,Android,Instagram,Tier-1,35-44,2,Pre-Update
2634,2024-01-29,Web,Organic,Tier-2,45+,1,Pre-Update
2635,2024-02-29,Android,YouTube,Tier-2,35-44,2,Pre-Update
2636,2024-06-18,iOS,YouTube,Tier-1,18-24,6,Post-Update
2637,2024-03-22,iOS,YouTube,Tier-3,35-44,3,Post-Update
2638,2024-04-03,Android,Organic,Tier-1,35-44,4,Post-Update
2639,2024-01-17,Android,YouTube,Tier-3,35-44,1,Pre-Update
2640,2024-04-30,iOS,Organic,Tier-2,25-34,4,Post-Update
2641,2024-06-07,Android,Google Ads,Tier-1,45+,6,Post-Update
2642,2024-04-28,iOS,Organic,Tier-2,25-34,4,Post-Update
2643,2024-05-30,Web,Google Ads,Tier-2,45+,5,Post-Update
2644,2024-02-26,iOS,YouTube,Tier-2,35-44,2,Pre-Update
2645,2024-05-22,iOS,YouTube,Tier-2,18-24,5,Post-Update
2646,2024-02-27,Android,Instagram,Tier-1,45+,2,Pre-Update
2647,2024-05-05,Web,Organic,Tier-2,18-24,5,Post-Update
2648,2024-04-21,iOS,Instagram,Tier-3,25-34,4,Post-Update
2649,2024-06-23,iOS,YouTube,Tier-3,25-34,6,Post-Update
2650,2024-04-24,Android,Organic,Tier-1,18-24,4,Post-Update
2651,2024-02-07,Android,YouTube,Tier-1,18-24,2,Pre-Update
2652,2024-05-11,Web,Google Ads,Tier-2,35-44,5,Post-Update
2653,2024-01-13,iOS,YouTube,Tier-3,25-34,1,Pre-Update
2654,2024-04-18,Web,Google Ads,Tier-3,35-44,4,Post-Update
2655,2024-03-08,iOS,Organic,Tier-1,18-24,3,Pre-Update
2656,2024-05-15,Android,Instagram,Tier-1,25-34,5,Post-Update
2657,2024-03-29,Web,Organic,Tier-1,25-34,3,Post-Update
2658,2024-01-16,Web,Organic,Tier-2,45+,1,Pre-Update
2659,2024-01-10,Web,YouTube,Tier-1,35-44,1,Pre-Update
2660,2024-04-25,Web,Instagram,Tier-2,18-24,4,Post-Update
2661,2024-01-25,Web,Google Ads,Tier-3,35-44,1,Pre-Update
2662,2024-05-25,Android,Google Ads,Tier-1,25-34,5,Post-Update
2663,2024-04-17,Android,Organic,Tier-3,45+,4,Post-Update
2664,2024-04-07,Android,Instagram,Tier-3,25-34,4,Post-Update
2665,2024-02-29,iOS,Organic,Tier-3,35-44,2,Pre-Update
2666,2024-06-05,iOS,Instagram,Tier-3,35-44,6,Post-Update
2667,2024-05-09,iOS,Organic,Tier-1,18-24,5,Post-Update
2668,2024-04-13,Web,Instagram,Tier-3,45+,4,Post-Update
2669,2024-01-08,Web,Google Ads,Tier-2,25-34,1,Pre-Update
2670,2024-06-10,Android,Google Ads,Tier-1,18-24,6,Post-Update
2671,2024-01-20,Android,Organic,Tier-2,45+,1,Pre-Update
2672,2024-02-26,iOS,YouTube,Tier-2,25-34,2,Pre-Update
2673,2024-02-17,Web,Google Ads,Tier-3,45+,2,Pre-Update
2674,2024-03-28,iOS,YouTube,Tier-1,18-24,3,Post-Update
2675,2024-05-12,iOS,Google Ads,Tier-1,25-34,5,Post-Update
2676,2024-05-26,Android,Google Ads,Tier-2,18-24,5,Post-Update
2677,2024-01-05,iOS,Organic,Tier-3,25-34,1,Pre-Update
2678,2024-02-14,iOS,YouTube,Tier-2,18-24,2,Pre-Update
2679,2024-01-06,Android,YouTube,Tier-3,25-34,1,Pre-Update
2680,2024-04-11,iOS,Instagram,Tier-1,18-24,4,Post-Update
2681,2024-01-23,Android,Google Ads,Tier-1,45+,1,Pre-Update
2682,2024-05-10,Android,Google Ads,Tier-2,45+,5,Post-Update
2683,2024-04-23,Android,YouTube,Tier-1,45+,4,Post-Update
2684,2024-03-17,Android,Google Ads,Tier-2,25-34,3,Post-Update
2685,2024-06-15,iOS,Instagram,Tier-3,25-34,6,Post-Update
2686,2024-02-01,Android,Google Ads,Tier-3,18-24,2,Pre-Update
2687,2024-02-07,Web,YouTube,Tier-1,45+,2,Pre-Update
2688,2024-03-18,iOS,Organic,Tier-1,45+,3,Post-Update
2689,2024-06-22,Android,Instagram,Tier-3,35-44,6,Post-Update
